 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2013
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"280040 Arauá";-;-;-;-;-;-;-
"280050 Areia Branca";1;-;-;1;-;-;2
"280060 Barra dos Coqueiros";2;-;-;2;-;-;4
"280067 Boquim";1;-;-;1;-;-;2
"280070 Brejo Grande";-;1;-;1;-;-;2
"280100 Campo do Brito";-;-;-;2;-;2;4
"280110 Canhoba";-;-;-;-;-;-;-
"280120 Canindé de São Francisco";2;1;-;4;-;-;7
"280130 Capela";-;-;-;4;-;-;4
"280140 Carira";2;-;-;3;-;-;5
"280150 Carmópolis";-;1;-;-;-;-;1
"280160 Cedro de São João";1;-;-;-;-;-;1
"280170 Cristinápolis";2;-;-;3;-;-;5
"280190 Cumbe";-;-;-;-;-;-;-
"280200 Divina Pastora";-;-;-;1;-;-;1
"280210 Estância";3;2;-;4;1;-;10
"280220 Feira Nova";-;-;-;1;-;-;1
"280230 Frei Paulo";-;-;-;2;-;-;2
"280240 Gararu";-;-;-;1;-;-;1
"280250 General Maynard";-;-;-;2;-;-;2
"280260 Gracho Cardoso";-;-;-;1;-;-;1
"280270 Ilha das Flores";-;-;-;2;-;1;3
"280280 Indiaroba";1;-;-;-;-;-;1
"280290 Itabaiana";16;1;-;5;-;-;22
"280300 Itabaianinha";3;-;-;4;-;-;7
"280310 Itabi";-;-;-;-;-;-;-
"280320 Itaporanga d'Ajuda";1;-;-;4;-;-;5
"280330 Japaratuba";-;-;-;2;-;-;2
"280340 Japoatã";-;-;-;1;-;-;1
"280350 Lagarto";6;-;-;7;-;4;17
"280360 Laranjeiras";1;1;-;6;-;-;8
"280370 Macambira";-;-;-;1;-;-;1
"280380 Malhada dos Bois";-;-;-;1;-;-;1
"280390 Malhador";-;-;-;1;-;-;1
"280400 Maruim";-;1;-;5;-;-;6
"280410 Moita Bonita";1;-;-;1;-;-;2
"280420 Monte Alegre de Sergipe";-;-;-;1;-;-;1
"280430 Muribeca";-;-;-;-;-;-;-
"280440 Neópolis";-;-;-;2;-;-;2
"280445 Nossa Senhora Aparecida";-;-;-;1;-;-;1
"280450 Nossa Senhora da Glória";1;-;-;1;-;-;2
"280460 Nossa Senhora das Dores";3;1;-;3;-;-;7
"280470 Nossa Senhora de Lourdes";1;-;-;-;-;-;1
"280480 Nossa Senhora do Socorro";1;-;-;24;-;2;27
"280490 Pacatuba";2;-;-;-;-;-;2
"280500 Pedra Mole";-;-;-;-;-;-;-
"280510 Pedrinhas";1;-;-;2;-;-;3
"280520 Pinhão";-;-;-;-;-;-;-
"280530 Pirambu";1;-;-;1;-;-;2
"280540 Poço Redondo";-;-;-;1;-;-;1
"280550 Poço Verde";2;-;-;1;-;-;3
"280560 Porto da Folha";2;-;-;-;-;-;2
"280570 Propriá";-;-;-;3;-;-;3
"280580 Riachão do Dantas";-;-;-;3;-;-;3
"280590 Riachuelo";1;-;-;1;-;-;2
"280600 Ribeirópolis";3;-;-;2;-;-;5
"280610 Rosário do Catete";-;1;-;2;-;-;3
"280620 Salgado";-;-;-;-;-;-;-
"280630 Santa Luzia do Itanhy";-;-;-;4;-;-;4
"280650 Santa Rosa de Lima";-;-;-;1;-;-;1
"280640 Santana do São Francisco";-;-;-;-;-;-;-
"280660 Santo Amaro das Brotas";-;-;-;1;-;-;1
"280670 São Cristóvão";2;1;-;9;-;-;12
"280680 São Domingos";1;-;-;1;-;-;2
"280690 São Francisco";-;-;-;-;-;-;-
"280700 São Miguel do Aleixo";-;-;-;-;-;-;-
"280710 Simão Dias";1;-;-;2;-;1;4
"280720 Siriri";-;-;-;-;-;-;-
"280730 Telha";-;-;-;-;-;-;-
"280740 Tobias Barreto";1;-;-;7;-;1;9
"280750 Tomar do Geru";1;-;-;2;-;-;3
"280760 Umbaúba";-;-;-;2;-;-;2
"280000 Município ignorado - SE";-;-;-;2;-;1;3
"290010 Abaíra";2;-;-;2;-;-;4
"290020 Abaré";-;-;-;1;-;-;1
"290030 Acajutiba";-;-;-;1;-;-;1
"290035 Adustina";1;-;-;1;-;-;2
"290040 Água Fria";-;1;-;2;-;-;3
"290060 Aiquara";-;-;-;-;-;-;-
"290070 Alagoinhas";3;1;-;20;-;-;24
"290080 Alcobaça";-;-;1;3;-;-;4
"290090 Almadina";-;-;-;1;-;-;1
"290100 Amargosa";-;-;-;3;-;-;3
"290110 Amélia Rodrigues";1;1;-;-;-;-;2
"290115 América Dourada";1;-;-;1;-;-;2
"290120 Anagé";-;-;-;2;-;1;3
"290130 Andaraí";-;-;-;1;-;-;1
"290135 Andorinha";-;-;-;-;-;-;-
"290140 Angical";-;-;-;1;-;-;1
"290150 Anguera";-;-;-;-;-;-;-
"290160 Antas";-;-;-;1;-;1;2
"290170 Antônio Cardoso";-;-;-;1;-;-;1
"290180 Antônio Gonçalves";-;-;-;-;-;-;-
"290190 Aporá";1;-;-;3;-;-;4
"290195 Apuarema";-;-;-;-;-;1;1
"290205 Araças";-;-;-;-;-;-;-
"290200 Aracatu";1;-;-;3;-;-;4
"290210 Araci";1;1;-;1;-;2;5
"290220 Aramari";-;-;-;1;-;-;1
"290225 Arataca";-;1;-;2;-;-;3
"290230 Aratuípe";-;-;-;-;-;-;-
"290240 Aurelino Leal";1;-;-;-;-;-;1
"290250 Baianópolis";-;-;-;1;-;-;1
"290260 Baixa Grande";-;-;-;-;1;-;1
"290265 Banzaê";-;-;-;-;-;-;-
"290270 Barra";1;-;-;7;-;1;9
"290280 Barra da Estiva";-;-;-;2;-;-;2
"290290 Barra do Choça";-;-;-;2;-;1;3
"290300 Barra do Mendes";-;-;-;3;-;-;3
"290310 Barra do Rocha";-;-;-;-;-;1;1
"290320 Barreiras";3;4;-;17;-;1;25
"290323 Barro Alto";1;1;-;3;-;-;5
"290330 Barro Preto";-;-;-;1;-;-;1
"290327 Barrocas";-;-;-;2;-;-;2
"290340 Belmonte";-;-;-;-;-;-;-
"290350 Belo Campo";-;-;-;5;-;-;5
"290360 Biritinga";-;-;-;1;-;-;1
"290370 Boa Nova";-;-;-;-;-;1;1
"290380 Boa Vista do Tupim";1;-;-;2;-;-;3
"290390 Bom Jesus da Lapa";1;1;-;5;-;-;7
"290395 Bom Jesus da Serra";-;-;-;-;-;-;-
"290400 Boninal";-;-;-;-;-;-;-
"290405 Bonito";-;-;-;4;-;-;4
"290410 Boquira";-;-;-;4;-;-;4
"290420 Botuporã";-;-;-;-;-;-;-
"290430 Brejões";-;-;-;2;-;-;2
"290440 Brejolândia";-;-;-;1;-;-;1
"290450 Brotas de Macaúbas";1;-;-;-;-;-;1
"290460 Brumado";-;1;-;5;-;1;7
"290470 Buerarema";-;-;-;-;-;-;-
"290475 Buritirama";1;-;-;2;-;-;3
"290480 Caatiba";-;-;-;2;-;1;3
"290485 Cabaceiras do Paraguaçu";-;2;-;1;-;1;4
"290490 Cachoeira";-;2;-;-;-;-;2
"290500 Caculé";1;-;-;3;-;-;4
"290510 Caém";-;-;-;1;-;-;1
"290515 Caetanos";-;-;-;-;-;-;-
"290520 Caetité";6;-;-;3;-;-;9
"290530 Cafarnaum";-;-;-;1;-;-;1
"290540 Cairu";-;-;-;-;-;-;-
"290550 Caldeirão Grande";-;-;-;1;-;-;1
"290560 Camacan";1;1;-;3;-;-;5
"290570 Camaçari";2;1;-;16;-;-;19
"290580 Camamu";1;1;-;1;-;-;3
"290590 Campo Alegre de Lourdes";-;-;-;-;-;-;-
"290600 Campo Formoso";1;-;-;2;-;1;4
"290610 Canápolis";-;-;-;1;-;-;1
"290620 Canarana";1;1;-;3;-;-;5
"290630 Canavieiras";-;-;-;4;-;1;5
"290640 Candeal";-;-;-;-;-;-;-
"290650 Candeias";3;-;-;9;-;1;13
"290660 Candiba";2;-;1;2;-;-;5
"290670 Cândido Sales";-;-;-;-;-;1;1
"290680 Cansanção";-;-;-;1;-;-;1
"290682 Canudos";-;-;-;2;-;-;2
"290685 Capela do Alto Alegre";-;-;-;1;-;-;1
"290687 Capim Grosso";1;-;-;3;-;-;4
"290689 Caraíbas";-;-;-;2;-;-;2
"290690 Caravelas";-;-;-;1;-;-;1
"290700 Cardeal da Silva";-;-;-;-;-;-;-
"290710 Carinhanha";3;-;-;1;-;-;4
"290720 Casa Nova";-;-;-;4;-;-;4
"290730 Castro Alves";1;-;-;-;-;-;1
"290740 Catolândia";-;-;-;-;-;-;-
"290750 Catu";1;-;-;4;-;-;5
"290755 Caturama";-;2;-;-;-;-;2
"290760 Central";-;-;-;2;-;-;2
"290770 Chorrochó";-;-;-;-;-;-;-
"290780 Cícero Dantas";-;1;-;2;-;-;3
"290790 Cipó";-;-;-;1;-;-;1
"290800 Coaraci";-;-;-;1;-;-;1
"290810 Cocos";-;-;-;-;-;-;-
"290820 Conceição da Feira";-;1;-;1;-;-;2
"290830 Conceição do Almeida";-;-;-;1;-;-;1
"290840 Conceição do Coité";1;-;-;1;-;-;2
"290850 Conceição do Jacuípe";-;1;-;3;-;-;4
"290860 Conde";-;1;-;1;-;-;2
"290870 Condeúba";1;-;-;3;-;-;4
"290880 Contendas do Sincorá";-;-;-;-;-;-;-
"290890 Coração de Maria";-;1;-;3;-;-;4
"290900 Cordeiros";1;-;-;2;-;-;3
"290910 Coribe";1;-;-;2;-;-;3
"290920 Coronel João Sá";1;-;-;3;-;-;4
"290930 Correntina";-;1;-;-;-;-;1
"290940 Cotegipe";-;-;-;-;-;-;-
"290950 Cravolândia";-;-;-;1;-;1;2
"290960 Crisópolis";2;-;-;1;-;-;3
"290970 Cristópolis";-;-;-;2;-;-;2
"290980 Cruz das Almas";2;-;-;4;-;-;6
"290990 Curaçá";-;-;-;2;-;-;2
"291000 Dário Meira";-;-;-;-;-;-;-
"291005 Dias d'Ávila";2;2;-;4;-;-;8
"291010 Dom Basílio";-;-;-;2;-;-;2
"291020 Dom Macedo Costa";-;-;-;3;-;-;3
"291030 Elísio Medrado";-;-;-;-;-;-;-
"291040 Encruzilhada";-;2;-;3;-;-;5
"291050 Entre Rios";-;-;-;5;-;-;5
"290050 Érico Cardoso";-;-;-;-;-;-;-
"291060 Esplanada";-;-;-;4;-;-;4
"291070 Euclides da Cunha";3;1;-;2;-;2;8
"291072 Eunápolis";4;-;-;11;-;-;15
"291075 Fátima";1;-;-;-;-;-;1
"291077 Feira da Mata";-;-;-;-;-;-;-
"291080 Feira de Santana";15;8;1;52;-;8;84
"291085 Filadélfia";-;-;-;1;-;-;1
"291090 Firmino Alves";-;-;-;2;-;1;3
"291100 Floresta Azul";-;-;-;1;-;-;1
"291110 Formosa do Rio Preto";-;-;-;1;-;-;1
"291120 Gandu";-;-;-;1;-;-;1
"291125 Gavião";-;-;-;1;-;-;1
"291130 Gentio do Ouro";-;-;-;1;-;-;1
"291140 Glória";-;-;-;-;-;-;-
"291150 Gongogi";-;-;-;-;-;-;-
"291160 Governador Mangabeira";-;1;-;4;-;-;5
"291165 Guajeru";-;-;-;-;-;-;-
"291170 Guanambi";5;1;-;5;-;2;13
"291180 Guaratinga";1;-;-;3;-;-;4
"291185 Heliópolis";2;-;-;1;-;-;3
"291190 Iaçu";-;-;-;4;-;-;4
"291200 Ibiassucê";1;-;-;-;-;-;1
"291210 Ibicaraí";-;-;-;2;-;-;2
"291220 Ibicoara";-;-;-;3;-;-;3
"291230 Ibicuí";-;-;-;-;-;-;-
"291240 Ibipeba";2;-;-;-;-;-;2
"291250 Ibipitanga";-;-;-;1;-;-;1
"291260 Ibiquera";-;-;-;-;-;-;-
"291270 Ibirapitanga";-;-;-;3;-;-;3
"291280 Ibirapuã";1;-;-;1;-;-;2
"291290 Ibirataia";-;-;-;-;-;1;1
"291300 Ibitiara";-;-;-;-;-;-;-
"291310 Ibititá";-;-;-;1;-;1;2
"291320 Ibotirama";-;-;-;2;-;-;2
"291330 Ichu";-;1;-;-;-;-;1
"291340 Igaporã";1;-;-;-;-;-;1
"291345 Igrapiúna";-;-;-;-;-;-;-
"291350 Iguaí";-;-;-;1;-;-;1
"291360 Ilhéus";2;4;-;14;-;5;25
"291370 Inhambupe";-;-;-;4;-;1;5
"291380 Ipecaetá";-;-;-;-;-;-;-
"291390 Ipiaú";-;-;-;3;-;-;3
"291400 Ipirá";-;-;-;4;-;1;5
"291410 Ipupiara";-;-;-;2;-;-;2
"291420 Irajuba";-;-;-;-;-;-;-
"291430 Iramaia";-;-;-;1;-;-;1
"291440 Iraquara";-;1;-;3;-;-;4
"291450 Irará";-;-;-;1;-;-;1
"291460 Irecê";-;2;-;6;-;1;9
"291465 Itabela";3;-;-;7;-;1;11
"291470 Itaberaba";-;-;-;5;-;1;6
"291480 Itabuna";5;1;-;26;-;-;32
"291490 Itacaré";-;-;-;2;-;-;2
"291500 Itaeté";-;-;-;1;-;-;1
"291510 Itagi";-;-;-;1;-;1;2
"291520 Itagibá";1;-;-;1;-;4;6
"291530 Itagimirim";-;-;-;-;-;-;-
"291535 Itaguaçu da Bahia";-;-;-;2;-;-;2
"291540 Itaju do Colônia";-;-;-;1;-;-;1
"291550 Itajuípe";-;1;-;2;-;-;3
"291560 Itamaraju";-;-;-;14;-;2;16
"291570 Itamari";1;-;-;-;-;-;1
"291580 Itambé";-;-;-;-;-;-;-
"291590 Itanagra";-;-;-;-;-;-;-
"291600 Itanhém";1;-;-;4;-;-;5
"291610 Itaparica";1;-;-;3;-;-;4
"291620 Itapé";-;-;-;-;-;-;-
"291630 Itapebi";-;-;-;2;-;-;2
"291640 Itapetinga";1;2;-;5;-;3;11
"291650 Itapicuru";-;-;-;1;-;-;1
"291660 Itapitanga";-;-;-;-;-;-;-
"291670 Itaquara";-;-;-;1;-;-;1
"291680 Itarantim";1;-;-;1;-;-;2
"291685 Itatim";-;-;-;3;-;-;3
"291690 Itiruçu";-;1;-;1;-;-;2
"291700 Itiúba";1;-;-;5;-;-;6
"291710 Itororó";-;1;-;1;-;-;2
"291720 Ituaçu";2;-;-;1;-;-;3
"291730 Ituberá";-;1;-;3;-;-;4
"291733 Iuiú";-;1;-;-;-;-;1
"291735 Jaborandi";2;-;-;-;-;-;2
"291740 Jacaraci";1;-;-;1;-;-;2
"291750 Jacobina";2;2;1;4;-;3;12
"291760 Jaguaquara";-;-;-;4;-;4;8
"291770 Jaguarari";2;-;-;1;-;-;3
"291780 Jaguaripe";-;1;-;-;-;-;1
"291790 Jandaíra";-;-;-;-;-;-;-
"291800 Jequié";5;-;-;8;-;8;21
"291810 Jeremoabo";-;1;-;1;-;-;2
"291820 Jiquiriçá";-;-;-;-;-;-;-
"291830 Jitaúna";-;-;-;-;-;-;-
"291835 João Dourado";-;1;-;1;-;-;2
"291840 Juazeiro";4;-;-;14;-;4;22
"291845 Jucuruçu";-;-;-;1;-;-;1
"291850 Jussara";-;-;-;2;-;1;3
"291855 Jussari";-;-;-;-;-;-;-
"291860 Jussiape";-;-;-;-;-;-;-
"291870 Lafaiete Coutinho";-;-;-;-;-;-;-
"291875 Lagoa Real";2;-;-;-;-;-;2
"291880 Laje";-;-;-;-;-;-;-
"291890 Lajedão";-;-;-;-;-;-;-
"291900 Lajedinho";-;3;-;10;-;-;13
"291905 Lajedo do Tabocal";1;-;-;-;-;-;1
"291910 Lamarão";-;-;-;-;-;1;1
"291915 Lapão";1;-;-;4;-;-;5
"291920 Lauro de Freitas";4;3;-;19;-;1;27
"291930 Lençóis";-;-;-;1;-;1;2
"291940 Licínio de Almeida";-;-;-;-;-;-;-
"291950 Livramento de Nossa Senhora";4;-;-;3;-;1;8
"291955 Luís Eduardo Magalhães";3;1;-;9;-;1;14
"291960 Macajuba";-;-;-;-;-;-;-
"291970 Macarani";-;1;-;2;-;-;3
"291980 Macaúbas";2;-;-;2;-;-;4
"291990 Macururé";-;-;-;-;-;-;-
"291992 Madre de Deus";-;-;-;2;-;-;2
"291995 Maetinga";-;-;-;-;-;-;-
"292000 Maiquinique";-;-;-;2;-;-;2
"292010 Mairi";1;1;-;2;-;-;4
"292020 Malhada";-;-;-;-;-;-;-
"292030 Malhada de Pedras";-;1;-;-;-;-;1
"292040 Manoel Vitorino";1;-;-;2;-;-;3
"292045 Mansidão";-;-;-;1;-;-;1
"292050 Maracás";-;-;-;-;-;1;1
"292060 Maragogipe";2;1;-;1;-;-;4
"292070 Maraú";-;-;-;-;-;-;-
"292080 Marcionílio Souza";-;-;-;-;-;-;-
"292090 Mascote";-;-;-;-;-;1;1
"292100 Mata de São João";1;3;-;5;-;-;9
"292105 Matina";1;-;-;-;-;-;1
"292110 Medeiros Neto";-;1;-;3;-;-;4
"292120 Miguel Calmon";1;-;-;4;-;2;7
"292130 Milagres";-;1;-;-;-;1;2
"292140 Mirangaba";-;-;-;-;-;-;-
"292145 Mirante";-;-;-;1;-;-;1
"292150 Monte Santo";-;-;-;4;-;-;4
"292160 Morpará";-;-;-;-;-;-;-
"292170 Morro do Chapéu";-;1;-;1;-;-;2
"292180 Mortugaba";1;-;-;2;-;-;3
"292190 Mucugê";-;-;-;1;-;-;1
"292200 Mucuri";-;-;-;2;-;-;2
"292205 Mulungu do Morro";-;-;-;-;-;-;-
"292210 Mundo Novo";-;-;-;-;-;-;-
"292220 Muniz Ferreira";-;-;-;2;-;-;2
"292225 Muquém de São Francisco";-;-;-;2;-;-;2
"292230 Muritiba";-;1;-;3;-;-;4
"292240 Mutuípe";1;-;-;1;-;-;2
"292250 Nazaré";2;-;-;3;-;-;5
"292260 Nilo Peçanha";-;-;-;-;-;-;-
"292265 Nordestina";-;-;-;1;-;2;3
"292270 Nova Canaã";-;-;-;-;-;-;-
"292273 Nova Fátima";-;-;-;-;-;-;-
"292275 Nova Ibiá";1;-;-;-;-;-;1
"292280 Nova Itarana";-;-;-;-;-;-;-
"292285 Nova Redenção";-;-;-;-;-;-;-
"292290 Nova Soure";-;1;-;2;-;-;3
"292300 Nova Viçosa";1;1;-;4;-;-;6
"292303 Novo Horizonte";-;1;-;-;-;-;1
"292305 Novo Triunfo";-;-;-;-;-;-;-
"292310 Olindina";-;-;-;3;-;1;4
"292320 Oliveira dos Brejinhos";-;-;-;1;-;-;1
"292330 Ouriçangas";-;-;-;1;-;-;1
"292335 Ourolândia";1;-;-;-;-;-;1
"292340 Palmas de Monte Alto";-;-;-;2;-;-;2
"292350 Palmeiras";-;-;-;1;-;-;1
"292360 Paramirim";1;-;-;1;-;-;2
"292370 Paratinga";-;-;-;2;-;-;2
"292380 Paripiranga";-;-;-;3;-;-;3
"292390 Pau Brasil";-;-;-;-;-;-;-
"292400 Paulo Afonso";3;-;-;14;-;1;18
"292405 Pé de Serra";-;-;-;3;-;-;3
"292410 Pedrão";-;-;-;1;-;-;1
"292420 Pedro Alexandre";-;-;-;-;-;-;-
"292430 Piatã";-;-;-;-;-;-;-
"292440 Pilão Arcado";-;-;-;3;-;-;3
"292450 Pindaí";1;-;1;-;-;-;2
"292460 Pindobaçu";-;-;-;1;-;-;1
"292465 Pintadas";-;-;-;4;-;-;4
"292467 Piraí do Norte";-;-;-;-;-;-;-
"292470 Piripá";1;-;-;1;-;-;2
"292480 Piritiba";-;1;-;1;-;-;2
"292490 Planaltino";1;-;-;2;-;-;3
"292500 Planalto";2;1;-;2;-;-;5
"292510 Poções";1;-;-;7;-;-;8
"292520 Pojuca";1;-;-;3;-;1;5
"292525 Ponto Novo";-;1;-;-;-;-;1
"292530 Porto Seguro";5;-;-;10;-;-;15
"292540 Potiraguá";1;-;-;4;-;-;5
"292550 Prado";1;-;-;3;-;-;4
"292560 Presidente Dutra";-;1;-;2;-;-;3
"292570 Presidente Jânio Quadros";1;-;-;1;-;-;2
"292575 Presidente Tancredo Neves";-;-;-;2;-;-;2
"292580 Queimadas";2;-;-;2;-;-;4
"292590 Quijingue";-;-;-;1;-;-;1
"292593 Quixabeira";2;-;-;-;-;-;2
"292595 Rafael Jambeiro";-;-;-;1;-;-;1
"292600 Remanso";1;-;-;3;-;4;8
"292610 Retirolândia";-;-;-;-;-;-;-
"292620 Riachão das Neves";1;-;-;1;-;1;3
"292630 Riachão do Jacuípe";-;1;-;-;-;-;1
"292640 Riacho de Santana";1;-;-;1;-;-;2
"292650 Ribeira do Amparo";-;-;-;1;-;-;1
"292660 Ribeira do Pombal";5;-;-;3;1;2;11
"292665 Ribeirão do Largo";-;-;-;-;-;-;-
"292670 Rio de Contas";-;1;-;1;-;-;2
"292680 Rio do Antônio";-;-;-;-;-;-;-
"292690 Rio do Pires";-;-;-;-;-;-;-
"292700 Rio Real";2;1;-;3;-;-;6
"292710 Rodelas";-;-;-;-;-;1;1
"292720 Ruy Barbosa";-;1;-;2;-;1;4
"292730 Salinas da Margarida";-;-;-;1;-;-;1
"292740 Salvador";108;60;-;243;1;16;428
"292750 Santa Bárbara";-;1;-;-;-;-;1
"292760 Santa Brígida";-;-;-;1;-;1;2
"292770 Santa Cruz Cabrália";-;4;-;2;-;-;6
"292780 Santa Cruz da Vitória";1;-;-;-;-;-;1
"292790 Santa Inês";1;-;-;1;-;-;2
"292805 Santa Luzia";-;-;-;3;-;-;3
"292810 Santa Maria da Vitória";-;-;-;5;-;-;5
"292840 Santa Rita de Cássia";-;-;-;4;-;1;5
"292850 Santa Teresinha";-;-;-;1;-;-;1
"292800 Santaluz";1;-;-;5;-;-;6
"292820 Santana";-;-;-;-;-;-;-
"292830 Santanópolis";-;-;-;-;-;-;-
"292860 Santo Amaro";2;3;-;4;-;-;9
"292870 Santo Antônio de Jesus";2;1;-;9;-;1;13
"292880 Santo Estêvão";-;2;-;6;-;-;8
"292890 São Desidério";2;1;-;4;-;-;7
"292895 São Domingos";-;-;-;1;-;-;1
"292910 São Felipe";1;1;-;-;-;-;2
"292900 São Félix";-;-;-;4;-;-;4
"292905 São Félix do Coribe";-;-;-;1;-;-;1
"292920 São Francisco do Conde";-;2;-;3;-;-;5
"292925 São Gabriel";1;-;-;1;-;-;2
"292930 São Gonçalo dos Campos";-;-;-;1;-;-;1
"292935 São José da Vitória";-;-;-;1;-;-;1
"292937 São José do Jacuípe";-;-;-;1;-;1;2
"292940 São Miguel das Matas";-;-;-;-;-;-;-
"292950 São Sebastião do Passé";-;1;-;5;-;-;6
"292960 Sapeaçu";-;2;-;-;-;-;2
"292970 Sátiro Dias";-;-;-;1;-;-;1
"292975 Saubara";-;1;-;1;-;-;2
"292980 Saúde";1;-;-;1;-;-;2
"292990 Seabra";-;-;-;-;-;-;-
"293000 Sebastião Laranjeiras";-;-;-;-;-;-;-
"293010 Senhor do Bonfim";4;1;-;7;-;-;12
"293020 Sento Sé";-;-;-;2;-;-;2
"293015 Serra do Ramalho";-;-;-;1;-;-;1
"293030 Serra Dourada";-;-;-;3;-;-;3
"293040 Serra Preta";-;-;-;2;-;1;3
"293050 Serrinha";-;-;-;6;-;-;6
"293060 Serrolândia";-;-;-;-;-;-;-
"293070 Simões Filho";-;6;-;20;-;1;27
"293075 Sítio do Mato";-;1;-;2;-;-;3
"293076 Sítio do Quinto";-;-;-;2;-;-;2
"293077 Sobradinho";-;1;-;2;-;-;3
"293080 Souto Soares";-;-;-;1;-;-;1
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;-
"293100 Tanhaçu";-;-;-;-;-;-;-
"293105 Tanque Novo";-;-;-;-;-;-;-
"293110 Tanquinho";-;-;-;1;-;-;1
"293120 Taperoá";-;1;-;1;-;-;2
"293130 Tapiramutá";1;-;-;1;-;-;2
"293135 Teixeira de Freitas";7;1;-;17;-;4;29
"293140 Teodoro Sampaio";-;-;-;-;-;-;-
"293150 Teofilândia";-;-;-;-;-;-;-
"293160 Teolândia";-;1;-;-;-;-;1
"293170 Terra Nova";-;-;-;1;-;-;1
"293180 Tremedal";1;-;-;2;-;-;3
"293190 Tucano";2;-;-;3;-;-;5
"293200 Uauá";-;-;-;4;-;1;5
"293210 Ubaíra";-;-;-;-;-;-;-
"293220 Ubaitaba";-;-;-;3;-;-;3
"293230 Ubatã";-;-;-;3;-;-;3
"293240 Uibaí";-;-;-;1;-;1;2
"293245 Umburanas";-;-;-;-;-;1;1
"293250 Una";-;-;-;3;-;1;4
"293260 Urandi";-;-;-;-;-;-;-
"293270 Uruçuca";-;-;-;4;-;-;4
"293280 Utinga";-;1;-;2;-;-;3
"293290 Valença";1;1;-;4;-;-;6
"293300 Valente";-;1;-;-;-;-;1
"293305 Várzea da Roça";-;-;-;-;-;1;1
"293310 Várzea do Poço";-;-;-;-;-;-;-
"293315 Várzea Nova";-;-;-;-;-;1;1
"293317 Varzedo";-;-;-;-;-;-;-
"293320 Vera Cruz";-;1;-;1;-;-;2
"293325 Vereda";1;-;-;-;-;-;1
"293330 Vitória da Conquista";15;8;-;31;-;4;58
"293340 Wagner";1;-;-;-;-;1;2
"293345 Wanderley";1;-;-;-;-;-;1
"293350 Wenceslau Guimarães";-;-;-;2;-;-;2
"293360 Xique-Xique";1;-;-;5;-;-;6
"290000 Município ignorado - BA";6;2;-;20;-;10;38
"310010 Abadia dos Dourados";1;-;-;1;-;-;2
"310020 Abaeté";-;-;-;-;-;-;-
"310030 Abre Campo";1;-;-;-;-;-;1
"310040 Acaiaca";-;1;-;-;-;-;1
"310050 Açucena";1;-;-;-;-;-;1
"310060 Água Boa";-;-;-;2;-;-;2
"310070 Água Comprida";-;-;-;-;-;-;-
"310080 Aguanil";-;1;-;-;-;-;1
"310090 Águas Formosas";-;-;-;2;-;-;2
"310100 Águas Vermelhas";-;-;-;-;-;-;-
"310110 Aimorés";4;1;-;4;-;-;9
"310120 Aiuruoca";2;-;-;-;-;-;2
"310130 Alagoa";-;-;-;-;-;-;-
"310140 Albertina";-;-;-;-;-;-;-
"310150 Além Paraíba";5;2;-;1;-;-;8
"310160 Alfenas";14;-;-;2;-;3;19
"310163 Alfredo Vasconcelos";-;-;-;-;-;-;-
"310170 Almenara";1;-;-;1;-;1;3
"310180 Alpercata";-;-;-;2;-;-;2
"310190 Alpinópolis";2;-;-;-;-;-;2
"310200 Alterosa";1;-;-;-;-;-;1
"310205 Alto Caparaó";1;-;-;-;-;-;1
"315350 Alto Jequitibá";3;-;-;-;-;-;3
"310210 Alto Rio Doce";3;-;-;1;-;-;4
"310220 Alvarenga";-;-;-;-;-;-;-
"310230 Alvinópolis";2;-;-;1;-;-;3
"310240 Alvorada de Minas";-;-;-;-;-;-;-
"310250 Amparo do Serra";-;-;-;1;-;-;1
"310260 Andradas";4;-;-;3;-;-;7
"310280 Andrelândia";1;-;-;1;-;-;2
"310285 Angelândia";-;-;-;1;-;-;1
"310290 Antônio Carlos";1;-;-;1;-;-;2
"310300 Antônio Dias";-;-;-;-;-;-;-
"310310 Antônio Prado de Minas";-;-;-;-;-;-;-
"310320 Araçaí";-;-;-;-;-;-;-
"310330 Aracitaba";-;-;-;-;-;-;-
"310340 Araçuaí";3;-;-;2;-;-;5
"310350 Araguari";11;3;-;6;-;-;20
"310360 Arantina";-;-;-;1;-;-;1
"310370 Araponga";2;-;-;-;-;-;2
"310375 Araporã";-;-;-;-;-;-;-
"310380 Arapuá";3;-;-;-;-;-;3
"310390 Araújos";1;1;-;2;-;1;5
"310400 Araxá";6;-;-;8;-;-;14
"310410 Arceburgo";-;-;-;-;-;-;-
"310420 Arcos";3;2;-;-;-;-;5
"310430 Areado";2;-;-;-;-;-;2
"310440 Argirita";2;-;-;-;-;-;2
"310445 Aricanduva";-;-;-;-;-;-;-
"310450 Arinos";-;-;-;2;-;-;2
"310460 Astolfo Dutra";3;-;-;-;-;-;3
"310470 Ataléia";1;-;-;-;-;-;1
"310480 Augusto de Lima";1;-;-;-;-;-;1
"310490 Baependi";-;-;-;-;-;-;-
"310500 Baldim";1;-;-;-;-;-;1
"310510 Bambuí";5;-;-;-;-;-;5
