 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2014
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"291030 Elísio Medrado";1;-;-;-;-;-;1
"291040 Encruzilhada";-;1;-;5;-;-;6
"291050 Entre Rios";-;-;-;6;-;-;6
"290050 Érico Cardoso";-;-;-;-;-;-;-
"291060 Esplanada";-;-;-;3;-;-;3
"291070 Euclides da Cunha";2;-;-;4;-;-;6
"291072 Eunápolis";3;1;-;17;-;1;22
"291075 Fátima";-;-;-;1;-;-;1
"291077 Feira da Mata";-;1;-;-;-;-;1
"291080 Feira de Santana";14;14;1;58;-;9;96
"291085 Filadélfia";-;-;-;3;-;-;3
"291090 Firmino Alves";-;-;-;-;-;-;-
"291100 Floresta Azul";-;-;-;-;-;-;-
"291110 Formosa do Rio Preto";-;1;-;2;-;-;3
"291120 Gandu";1;-;-;2;-;-;3
"291125 Gavião";-;-;-;-;-;-;-
"291130 Gentio do Ouro";1;-;-;-;-;-;1
"291140 Glória";-;-;-;-;-;-;-
"291150 Gongogi";-;-;-;-;-;-;-
"291160 Governador Mangabeira";-;1;-;-;-;1;2
"291165 Guajeru";-;-;-;2;-;-;2
"291170 Guanambi";2;1;-;7;-;-;10
"291180 Guaratinga";-;-;-;2;-;-;2
"291185 Heliópolis";-;-;-;1;-;-;1
"291190 Iaçu";1;-;-;2;-;-;3
"291200 Ibiassucê";2;-;-;-;-;-;2
"291210 Ibicaraí";-;-;-;3;-;-;3
"291220 Ibicoara";-;-;-;2;-;-;2
"291230 Ibicuí";-;-;-;1;-;-;1
"291240 Ibipeba";-;-;-;2;-;-;2
"291250 Ibipitanga";1;-;-;2;-;-;3
"291260 Ibiquera";-;-;-;-;-;-;-
"291270 Ibirapitanga";-;-;-;4;-;-;4
"291280 Ibirapuã";-;-;-;-;-;-;-
"291290 Ibirataia";-;-;-;-;-;-;-
"291300 Ibitiara";-;1;-;1;-;-;2
"291310 Ibititá";1;-;-;1;-;-;2
"291320 Ibotirama";-;-;-;1;-;-;1
"291330 Ichu";-;-;-;2;-;-;2
"291340 Igaporã";-;-;-;1;-;-;1
"291345 Igrapiúna";-;-;-;-;-;-;-
"291350 Iguaí";-;-;-;-;-;1;1
"291360 Ilhéus";1;2;-;21;-;8;32
"291370 Inhambupe";1;-;-;3;-;-;4
"291380 Ipecaetá";1;-;-;-;-;-;1
"291390 Ipiaú";5;-;-;3;-;-;8
"291400 Ipirá";1;-;-;3;-;-;4
"291410 Ipupiara";2;-;-;-;-;-;2
"291420 Irajuba";-;-;-;-;-;-;-
"291430 Iramaia";-;-;-;-;-;1;1
"291440 Iraquara";1;-;-;-;-;-;1
"291450 Irará";-;1;-;2;-;-;3
"291460 Irecê";1;-;-;6;-;-;7
"291465 Itabela";1;-;-;5;-;-;6
"291470 Itaberaba";-;1;-;9;-;1;11
"291480 Itabuna";2;3;-;23;-;1;29
"291490 Itacaré";-;-;-;2;-;-;2
"291500 Itaeté";-;-;-;5;-;-;5
"291510 Itagi";1;-;-;-;-;-;1
"291520 Itagibá";-;-;-;1;-;1;2
"291530 Itagimirim";-;-;-;-;-;-;-
"291535 Itaguaçu da Bahia";1;-;-;-;-;-;1
"291540 Itaju do Colônia";-;-;-;-;-;-;-
"291550 Itajuípe";-;-;-;3;-;1;4
"291560 Itamaraju";1;-;-;6;-;-;7
"291570 Itamari";-;-;-;1;-;-;1
"291580 Itambé";-;1;-;6;-;-;7
"291590 Itanagra";-;-;-;1;-;-;1
"291600 Itanhém";-;-;-;3;-;-;3
"291610 Itaparica";-;-;-;2;-;-;2
"291620 Itapé";-;-;-;1;-;-;1
"291630 Itapebi";-;-;-;2;-;1;3
"291640 Itapetinga";-;1;-;5;-;2;8
"291650 Itapicuru";-;-;-;1;-;-;1
"291660 Itapitanga";-;-;-;-;-;-;-
"291670 Itaquara";-;-;-;-;-;2;2
"291680 Itarantim";-;-;-;2;-;-;2
"291685 Itatim";1;-;-;1;-;-;2
"291690 Itiruçu";-;-;-;1;-;-;1
"291700 Itiúba";-;-;-;3;-;1;4
"291710 Itororó";-;-;-;-;-;-;-
"291720 Ituaçu";-;-;-;-;-;-;-
"291730 Ituberá";-;1;-;2;-;2;5
"291733 Iuiú";-;1;-;-;-;-;1
"291735 Jaborandi";1;-;-;-;-;-;1
"291740 Jacaraci";-;-;-;1;-;-;1
"291750 Jacobina";2;-;-;7;-;1;10
"291760 Jaguaquara";1;1;-;-;-;2;4
"291770 Jaguarari";-;-;-;1;-;-;1
"291780 Jaguaripe";-;-;-;-;-;-;-
"291790 Jandaíra";-;-;-;1;-;-;1
"291800 Jequié";3;3;-;12;-;4;22
"291810 Jeremoabo";-;-;-;6;-;-;6
"291820 Jiquiriçá";-;-;-;2;-;-;2
"291830 Jitaúna";-;1;-;-;-;-;1
"291835 João Dourado";1;1;-;3;-;-;5
"291840 Juazeiro";7;-;-;9;-;1;17
"291845 Jucuruçu";-;-;-;-;-;-;-
"291850 Jussara";2;-;-;1;-;-;3
"291855 Jussari";-;1;-;-;-;-;1
"291860 Jussiape";1;1;-;-;-;-;2
"291870 Lafaiete Coutinho";-;-;-;-;-;-;-
"291875 Lagoa Real";-;-;-;-;-;1;1
"291880 Laje";-;-;-;1;-;-;1
"291890 Lajedão";-;-;-;-;-;-;-
"291900 Lajedinho";-;-;-;-;-;-;-
"291905 Lajedo do Tabocal";-;-;-;-;-;1;1
"291910 Lamarão";-;-;-;1;-;-;1
"291915 Lapão";-;-;-;1;-;-;1
"291920 Lauro de Freitas";3;3;-;21;-;-;27
"291930 Lençóis";1;-;-;1;-;-;2
"291940 Licínio de Almeida";2;-;-;-;-;-;2
"291950 Livramento de Nossa Senhora";3;1;-;-;-;-;4
"291955 Luís Eduardo Magalhães";3;-;-;10;-;-;13
"291960 Macajuba";1;-;-;-;-;-;1
"291970 Macarani";1;-;-;1;-;-;2
"291980 Macaúbas";1;-;-;2;-;-;3
"291990 Macururé";1;-;-;1;-;-;2
"291992 Madre de Deus";1;3;-;2;-;-;6
"291995 Maetinga";-;-;-;-;-;-;-
"292000 Maiquinique";-;-;-;-;-;-;-
"292010 Mairi";-;-;-;-;-;-;-
"292020 Malhada";-;-;-;1;-;-;1
"292030 Malhada de Pedras";-;-;-;-;-;-;-
"292040 Manoel Vitorino";-;-;-;1;-;-;1
"292045 Mansidão";-;-;-;-;-;-;-
"292050 Maracás";-;-;-;-;-;2;2
"292060 Maragogipe";-;-;-;4;-;2;6
"292070 Maraú";-;-;-;-;-;-;-
"292080 Marcionílio Souza";-;-;-;1;-;-;1
"292090 Mascote";-;-;-;2;-;-;2
"292100 Mata de São João";1;-;-;6;-;-;7
"292105 Matina";-;-;-;-;-;-;-
"292110 Medeiros Neto";-;-;-;3;-;-;3
"292120 Miguel Calmon";2;-;-;2;-;1;5
"292130 Milagres";-;-;-;1;-;-;1
"292140 Mirangaba";1;-;-;-;-;-;1
"292145 Mirante";-;-;-;1;-;-;1
"292150 Monte Santo";1;-;-;2;-;-;3
"292160 Morpará";-;-;-;-;-;-;-
"292170 Morro do Chapéu";-;-;-;2;-;-;2
"292180 Mortugaba";-;-;-;1;-;-;1
"292190 Mucugê";-;-;-;-;-;1;1
"292200 Mucuri";-;1;-;1;-;-;2
"292205 Mulungu do Morro";1;-;-;-;-;-;1
"292210 Mundo Novo";1;-;-;2;-;-;3
"292220 Muniz Ferreira";-;-;-;-;-;-;-
"292225 Muquém de São Francisco";-;-;-;2;-;1;3
"292230 Muritiba";-;-;-;2;-;-;2
"292240 Mutuípe";-;-;-;1;-;-;1
"292250 Nazaré";1;-;-;2;-;1;4
"292260 Nilo Peçanha";-;-;-;-;-;-;-
"292265 Nordestina";-;-;-;1;-;-;1
"292270 Nova Canaã";-;-;-;-;-;-;-
"292273 Nova Fátima";-;-;-;1;-;-;1
"292275 Nova Ibiá";-;-;-;-;-;-;-
"292280 Nova Itarana";1;-;-;-;-;-;1
"292285 Nova Redenção";-;-;-;1;-;-;1
"292290 Nova Soure";-;-;-;2;-;-;2
"292300 Nova Viçosa";-;2;-;5;-;1;8
"292303 Novo Horizonte";-;-;-;3;-;-;3
"292305 Novo Triunfo";1;-;-;-;-;-;1
"292310 Olindina";1;-;-;3;-;-;4
"292320 Oliveira dos Brejinhos";-;-;-;2;-;-;2
"292330 Ouriçangas";1;-;-;-;-;-;1
"292335 Ourolândia";-;-;-;1;-;-;1
"292340 Palmas de Monte Alto";-;-;-;2;-;-;2
"292350 Palmeiras";-;-;-;1;-;1;2
"292360 Paramirim";-;-;-;-;-;-;-
"292370 Paratinga";-;1;-;1;-;-;2
"292380 Paripiranga";1;-;-;-;-;1;2
"292390 Pau Brasil";-;-;-;3;-;-;3
"292400 Paulo Afonso";3;-;-;10;-;-;13
"292405 Pé de Serra";-;-;-;1;-;-;1
"292410 Pedrão";-;-;-;1;-;-;1
"292420 Pedro Alexandre";-;-;-;-;-;-;-
"292430 Piatã";-;-;-;2;-;-;2
"292440 Pilão Arcado";2;-;-;4;-;-;6
"292450 Pindaí";-;-;-;-;-;-;-
"292460 Pindobaçu";-;-;-;-;-;-;-
"292465 Pintadas";1;-;-;-;-;-;1
"292467 Piraí do Norte";-;-;-;1;-;-;1
"292470 Piripá";-;-;-;-;-;-;-
"292480 Piritiba";-;1;-;1;-;-;2
"292490 Planaltino";-;-;-;-;-;-;-
"292500 Planalto";1;-;-;4;-;-;5
"292510 Poções";1;-;-;2;-;1;4
"292520 Pojuca";1;1;-;2;-;-;4
"292525 Ponto Novo";-;-;-;2;-;-;2
"292530 Porto Seguro";4;1;-;16;1;-;22
"292540 Potiraguá";-;-;-;1;-;-;1
"292550 Prado";1;-;-;3;-;-;4
"292560 Presidente Dutra";-;-;-;1;-;-;1
"292570 Presidente Jânio Quadros";1;-;-;1;-;-;2
"292575 Presidente Tancredo Neves";2;-;-;1;-;-;3
"292580 Queimadas";-;-;-;-;-;-;-
"292590 Quijingue";-;-;-;2;-;1;3
"292593 Quixabeira";-;-;-;-;-;-;-
"292595 Rafael Jambeiro";1;-;-;3;-;-;4
"292600 Remanso";-;1;-;2;-;-;3
"292610 Retirolândia";-;-;-;1;-;-;1
"292620 Riachão das Neves";-;-;-;3;-;-;3
"292630 Riachão do Jacuípe";1;-;-;2;-;1;4
"292640 Riacho de Santana";-;-;-;-;1;-;1
"292650 Ribeira do Amparo";-;-;-;1;-;-;1
"292660 Ribeira do Pombal";2;-;-;5;-;-;7
"292665 Ribeirão do Largo";1;-;-;1;-;-;2
"292670 Rio de Contas";1;1;-;-;-;-;2
"292680 Rio do Antônio";1;1;-;1;-;-;3
"292690 Rio do Pires";-;-;-;-;-;-;-
"292700 Rio Real";1;1;-;7;-;-;9
"292710 Rodelas";-;-;-;-;-;-;-
"292720 Ruy Barbosa";-;-;-;2;-;-;2
"292730 Salinas da Margarida";-;-;-;-;-;-;-
"292740 Salvador";97;53;1;214;1;11;377
"292750 Santa Bárbara";-;1;-;4;-;-;5
"292760 Santa Brígida";-;-;-;-;-;-;-
"292770 Santa Cruz Cabrália";-;-;-;5;1;2;8
"292780 Santa Cruz da Vitória";-;-;-;-;-;-;-
"292790 Santa Inês";-;-;-;-;-;-;-
"292805 Santa Luzia";-;1;-;1;-;-;2
"292810 Santa Maria da Vitória";2;-;-;2;-;-;4
"292840 Santa Rita de Cássia";-;-;-;4;-;1;5
"292850 Santa Teresinha";-;-;-;1;-;-;1
"292800 Santaluz";1;-;-;1;-;-;2
"292820 Santana";-;-;-;2;-;-;2
"292830 Santanópolis";-;1;-;1;-;-;2
"292860 Santo Amaro";1;1;-;-;-;-;2
"292870 Santo Antônio de Jesus";3;4;-;8;-;-;15
"292880 Santo Estêvão";-;1;-;10;-;-;11
"292890 São Desidério";-;-;-;1;-;-;1
"292895 São Domingos";-;-;-;2;-;-;2
"292910 São Felipe";-;2;-;2;-;-;4
"292900 São Félix";-;-;1;2;-;-;3
"292905 São Félix do Coribe";-;1;-;2;-;-;3
"292920 São Francisco do Conde";2;-;-;4;-;-;6
"292925 São Gabriel";2;-;-;3;-;-;5
"292930 São Gonçalo dos Campos";-;-;-;2;-;-;2
"292935 São José da Vitória";-;-;-;-;-;-;-
"292937 São José do Jacuípe";-;-;-;-;-;1;1
"292940 São Miguel das Matas";1;-;-;1;-;-;2
"292950 São Sebastião do Passé";-;-;-;2;-;1;3
"292960 Sapeaçu";1;-;-;-;-;-;1
"292970 Sátiro Dias";-;-;-;-;-;-;-
"292975 Saubara";-;-;-;-;-;-;-
"292980 Saúde";1;-;-;1;-;1;3
"292990 Seabra";1;-;-;-;-;-;1
"293000 Sebastião Laranjeiras";-;-;-;-;-;-;-
"293010 Senhor do Bonfim";-;-;-;3;-;4;7
"293020 Sento Sé";-;-;-;-;-;-;-
"293015 Serra do Ramalho";-;-;-;1;-;-;1
"293030 Serra Dourada";-;-;-;2;-;-;2
"293040 Serra Preta";-;1;-;1;-;-;2
"293050 Serrinha";2;2;-;4;-;-;8
"293060 Serrolândia";-;-;-;1;-;-;1
"293070 Simões Filho";4;5;-;9;-;-;18
"293075 Sítio do Mato";-;-;-;-;-;-;-
"293076 Sítio do Quinto";-;-;-;-;-;-;-
"293077 Sobradinho";-;-;-;1;-;-;1
"293080 Souto Soares";-;-;-;1;-;-;1
"293090 Tabocas do Brejo Velho";-;-;-;2;-;-;2
"293100 Tanhaçu";-;-;-;1;-;-;1
"293105 Tanque Novo";1;-;-;-;-;-;1
"293110 Tanquinho";-;-;-;1;-;-;1
"293120 Taperoá";-;-;-;3;-;-;3
"293130 Tapiramutá";-;-;-;-;-;1;1
"293135 Teixeira de Freitas";4;2;-;23;-;-;29
"293140 Teodoro Sampaio";-;-;-;2;-;-;2
"293150 Teofilândia";-;1;-;-;-;-;1
"293160 Teolândia";1;-;-;1;-;-;2
"293170 Terra Nova";-;1;-;1;-;-;2
"293180 Tremedal";1;-;-;1;-;-;2
"293190 Tucano";2;-;-;4;-;-;6
"293200 Uauá";-;-;-;2;-;1;3
"293210 Ubaíra";-;-;-;3;-;1;4
"293220 Ubaitaba";-;-;-;3;-;-;3
"293230 Ubatã";-;-;-;3;-;1;4
"293240 Uibaí";-;-;-;1;-;-;1
"293245 Umburanas";-;-;-;1;-;-;1
"293250 Una";-;-;-;1;-;-;1
"293260 Urandi";1;-;-;1;-;-;2
"293270 Uruçuca";-;-;-;2;-;-;2
"293280 Utinga";-;-;-;2;-;-;2
"293290 Valença";3;2;-;13;-;-;18
"293300 Valente";2;-;-;-;-;-;2
"293305 Várzea da Roça";1;-;-;1;-;1;3
"293310 Várzea do Poço";-;-;-;-;-;-;-
"293315 Várzea Nova";-;-;-;1;-;-;1
"293317 Varzedo";-;1;-;1;-;-;2
"293320 Vera Cruz";1;1;-;2;-;-;4
"293325 Vereda";-;-;-;1;-;-;1
"293330 Vitória da Conquista";13;3;-;24;-;5;45
"293340 Wagner";-;-;-;-;-;-;-
"293345 Wanderley";-;-;-;1;-;-;1
"293350 Wenceslau Guimarães";-;-;-;2;-;-;2
"293360 Xique-Xique";-;-;-;8;-;-;8
"290000 Município ignorado - BA";2;3;-;16;-;8;29
"310010 Abadia dos Dourados";1;-;-;1;-;-;2
"310020 Abaeté";-;-;-;1;-;-;1
"310030 Abre Campo";1;-;-;-;-;-;1
"310040 Acaiaca";-;-;-;-;-;-;-
"310050 Açucena";-;-;-;-;-;2;2
"310060 Água Boa";-;-;-;1;-;-;1
"310070 Água Comprida";-;-;-;-;-;-;-
"310080 Aguanil";-;-;-;1;-;-;1
"310090 Águas Formosas";3;-;-;1;-;-;4
"310100 Águas Vermelhas";-;-;-;1;-;-;1
"310110 Aimorés";-;-;-;3;-;-;3
"310120 Aiuruoca";-;-;-;-;-;-;-
"310130 Alagoa";-;-;-;-;-;-;-
"310140 Albertina";1;-;-;-;-;-;1
"310150 Além Paraíba";3;1;-;1;-;-;5
"310160 Alfenas";11;-;-;-;-;2;13
"310163 Alfredo Vasconcelos";2;-;-;-;-;-;2
"310170 Almenara";3;-;-;-;-;-;3
"310180 Alpercata";1;-;-;-;-;-;1
"310190 Alpinópolis";1;-;-;1;-;-;2
"310200 Alterosa";1;-;-;-;-;-;1
"310205 Alto Caparaó";-;-;-;-;-;-;-
"315350 Alto Jequitibá";-;-;-;-;-;-;-
"310210 Alto Rio Doce";3;-;-;-;-;-;3
"310220 Alvarenga";-;-;-;-;-;-;-
"310230 Alvinópolis";1;-;-;2;-;-;3
"310240 Alvorada de Minas";-;-;-;-;-;-;-
"310250 Amparo do Serra";-;-;-;1;-;-;1
"310260 Andradas";8;-;-;1;-;-;9
"310280 Andrelândia";3;-;-;-;-;-;3
"310285 Angelândia";1;-;-;1;-;-;2
"310290 Antônio Carlos";2;-;1;-;-;-;3
"310300 Antônio Dias";2;-;-;-;-;-;2
"310310 Antônio Prado de Minas";1;-;-;-;-;-;1
"310320 Araçaí";-;-;-;-;-;-;-
"310330 Aracitaba";1;-;-;-;-;-;1
"310340 Araçuaí";4;-;-;-;-;1;5
"310350 Araguari";11;2;-;4;-;1;18
"310360 Arantina";-;-;-;-;-;-;-
"310370 Araponga";2;-;-;-;-;-;2
"310375 Araporã";-;-;-;1;-;-;1
"310380 Arapuá";-;-;-;-;-;-;-
"310390 Araújos";3;-;-;-;-;-;3
"310400 Araxá";7;2;-;3;-;-;12
"310410 Arceburgo";-;-;-;-;-;1;1
"310420 Arcos";4;-;-;1;-;1;6
"310430 Areado";3;-;-;-;-;-;3
"310440 Argirita";-;-;-;-;-;-;-
"310445 Aricanduva";-;-;-;-;-;-;-
"310450 Arinos";-;-;-;3;-;-;3
"310460 Astolfo Dutra";3;-;-;1;-;-;4
"310470 Ataléia";1;-;-;3;-;-;4
"310480 Augusto de Lima";-;-;-;1;-;-;1
"310490 Baependi";2;1;-;-;-;-;3
"310500 Baldim";1;-;-;-;-;-;1
"310510 Bambuí";3;-;-;1;-;-;4
"310520 Bandeira";-;-;-;-;-;-;-
"310530 Bandeira do Sul";2;-;-;-;-;-;2
"310540 Barão de Cocais";2;-;-;3;-;-;5
"310550 Barão de Monte Alto";-;-;-;-;-;-;-
"310560 Barbacena";18;-;-;5;-;1;24
"310570 Barra Longa";-;-;-;3;-;-;3
"310590 Barroso";3;-;-;1;-;-;4
"310600 Bela Vista de Minas";1;-;-;-;-;-;1
"310610 Belmiro Braga";1;-;-;-;-;-;1
"310620 Belo Horizonte";158;22;-;134;-;4;318
"310630 Belo Oriente";1;1;-;-;-;-;2
"310640 Belo Vale";-;-;-;-;-;-;-
"310650 Berilo";-;-;-;-;-;-;-
"310665 Berizal";-;-;-;-;-;-;-
"310660 Bertópolis";1;-;-;1;-;-;2
"310670 Betim";21;8;-;37;-;2;68
"310680 Bias Fortes";1;-;-;-;-;-;1
"310690 Bicas";4;1;-;-;-;1;6
"310700 Biquinhas";-;-;-;-;-;-;-
"310710 Boa Esperança";7;1;-;1;-;-;9
"310720 Bocaina de Minas";-;-;-;-;-;-;-
"310730 Bocaiúva";3;-;-;8;-;-;11
"310740 Bom Despacho";6;-;-;4;-;-;10
"310750 Bom Jardim de Minas";1;-;-;1;-;-;2
"310760 Bom Jesus da Penha";-;-;-;-;-;-;-
"310770 Bom Jesus do Amparo";-;-;-;-;-;-;-
"310780 Bom Jesus do Galho";-;-;-;-;-;-;-
"310790 Bom Repouso";-;-;-;-;-;-;-
"310800 Bom Sucesso";2;-;-;2;-;-;4
"310810 Bonfim";1;-;-;-;-;-;1
"310820 Bonfinópolis de Minas";-;-;-;-;-;-;-
"310825 Bonito de Minas";-;-;-;-;-;-;-
"310830 Borda da Mata";4;-;-;-;-;-;4
"310840 Botelhos";1;-;-;-;-;-;1
"310850 Botumirim";-;-;-;-;-;-;-
"310870 Brás Pires";-;-;-;-;-;-;-
"310855 Brasilândia de Minas";1;-;-;2;-;-;3
"310860 Brasília de Minas";-;-;-;2;-;-;2
"310880 Braúnas";1;-;-;-;-;-;1
"310890 Brazópolis";-;-;-;-;-;-;-
"310900 Brumadinho";2;-;-;2;-;-;4
"310910 Bueno Brandão";-;-;-;-;-;-;-
"310920 Buenópolis";-;-;-;1;-;-;1
"310925 Bugre";-;-;-;-;-;-;-
"310930 Buritis";-;-;-;4;-;-;4
"310940 Buritizeiro";1;-;-;1;-;-;2
"310945 Cabeceira Grande";-;-;-;1;-;-;1
"310950 Cabo Verde";1;-;-;-;-;-;1
"310960 Cachoeira da Prata";-;-;-;-;-;-;-
"310970 Cachoeira de Minas";1;-;-;-;-;-;1
"310270 Cachoeira de Pajeú";-;-;-;1;-;-;1
"310980 Cachoeira Dourada";-;-;-;-;-;-;-
"310990 Caetanópolis";-;-;-;-;-;-;-
"311000 Caeté";2;-;-;2;-;-;4
"311010 Caiana";-;-;-;-;-;-;-
"311020 Cajuri";-;-;-;1;-;-;1
"311030 Caldas";-;-;-;-;-;-;-
"311040 Camacho";1;-;-;-;-;-;1
"311050 Camanducaia";2;-;-;-;-;-;2
"311060 Cambuí";4;-;-;1;-;-;5
"311070 Cambuquira";-;-;-;-;-;1;1
"311080 Campanário";-;-;-;-;-;-;-
"311090 Campanha";-;-;-;2;-;-;2
"311100 Campestre";3;-;-;1;-;-;4
"311110 Campina Verde";-;-;-;1;-;-;1
"311115 Campo Azul";-;-;-;-;-;-;-
"311120 Campo Belo";9;1;-;3;-;-;13
"311130 Campo do Meio";2;-;-;1;-;-;3
"311140 Campo Florido";-;-;-;1;-;-;1
"311150 Campos Altos";-;-;-;1;-;-;1
"311160 Campos Gerais";3;-;-;1;-;-;4
"311190 Cana Verde";-;-;-;-;-;-;-
"311170 Canaã";1;-;-;-;-;-;1
"311180 Canápolis";1;-;-;1;-;-;2
"311200 Candeias";5;-;-;-;-;-;5
"311205 Cantagalo";-;-;-;-;-;-;-
"311210 Caparaó";1;-;-;-;-;-;1
"311220 Capela Nova";3;-;-;-;-;-;3
"311230 Capelinha";1;-;-;4;-;-;5
"311240 Capetinga";-;-;-;-;-;-;-
"311250 Capim Branco";-;-;-;1;-;-;1
"311260 Capinópolis";1;2;-;1;-;-;4
"311265 Capitão Andrade";-;-;1;1;-;-;2
"311270 Capitão Enéas";1;1;-;1;-;-;3
"311280 Capitólio";1;-;-;-;-;-;1
"311290 Caputira";-;-;-;-;-;-;-
"311300 Caraí";-;1;-;4;-;-;5
"311310 Caranaíba";-;-;-;-;-;-;-
"311320 Carandaí";2;1;-;1;-;-;4
"311330 Carangola";5;1;-;1;-;-;7
"311340 Caratinga";10;-;-;6;1;2;19
"311350 Carbonita";1;-;-;-;-;-;1
"311360 Careaçu";-;-;-;-;-;-;-
"311370 Carlos Chagas";1;-;-;3;-;-;4
"311380 Carmésia";-;-;-;-;-;-;-
"311390 Carmo da Cachoeira";-;-;-;-;-;-;-
"311400 Carmo da Mata";3;1;-;-;-;-;4
"311410 Carmo de Minas";1;-;-;-;-;-;1
"311420 Carmo do Cajuru";4;-;-;1;-;1;6
"311430 Carmo do Paranaíba";3;1;-;1;-;-;5
"311440 Carmo do Rio Claro";-;-;-;-;-;-;-
"311450 Carmópolis de Minas";2;-;-;-;-;1;3
"311455 Carneirinho";2;-;-;-;-;-;2
"311460 Carrancas";-;-;-;1;-;-;1
"311470 Carvalhópolis";-;-;-;-;-;-;-
"311480 Carvalhos";-;-;-;-;-;-;-
"311490 Casa Grande";-;-;-;-;-;-;-
"311500 Cascalho Rico";-;-;-;-;-;-;-
"311510 Cássia";2;-;-;-;-;-;2
"311530 Cataguases";10;-;-;2;-;1;13
"311535 Catas Altas";-;-;-;-;-;-;-
"311540 Catas Altas da Noruega";-;-;-;-;-;-;-
"311545 Catuji";-;-;-;1;-;-;1
"311547 Catuti";-;-;-;-;-;-;-
"311550 Caxambu";2;-;-;1;-;-;3
"311560 Cedro do Abaeté";-;-;-;-;-;-;-
"311570 Central de Minas";-;-;-;-;-;-;-
"311580 Centralina";-;-;-;-;-;-;-
"311590 Chácara";-;-;-;-;-;-;-
"311600 Chalé";1;1;-;-;-;-;2
"311610 Chapada do Norte";2;-;-;1;-;-;3
"311615 Chapada Gaúcha";-;-;-;3;-;-;3
"311620 Chiador";1;-;-;-;-;-;1
"311630 Cipotânea";1;-;-;-;-;-;1
"311640 Claraval";-;-;-;1;-;-;1
"311650 Claro dos Poções";1;-;-;1;-;-;2
"311660 Cláudio";3;-;-;1;-;-;4
"311670 Coimbra";1;-;-;1;-;-;2
"311680 Coluna";-;-;-;-;-;-;-
"311690 Comendador Gomes";2;-;-;1;-;-;3
"311700 Comercinho";-;-;-;1;-;-;1
"311710 Conceição da Aparecida";1;-;-;-;-;-;1
"311520 Conceição da Barra de Minas";-;-;-;-;-;-;-
"311730 Conceição das Alagoas";1;-;-;-;-;-;1
"311720 Conceição das Pedras";-;-;-;-;-;-;-
"311740 Conceição de Ipanema";-;-;-;-;-;-;-
"311750 Conceição do Mato Dentro";-;-;-;1;-;-;1
"311760 Conceição do Pará";3;-;-;-;-;-;3
"311770 Conceição do Rio Verde";-;-;-;-;-;-;-
"311780 Conceição dos Ouros";-;-;-;-;-;-;-
"311783 Cônego Marinho";-;-;-;-;-;-;-
"311787 Confins";1;-;-;2;-;-;3
"311790 Congonhal";1;-;-;-;-;-;1
"311800 Congonhas";5;1;-;-;-;-;6
"311810 Congonhas do Norte";1;1;-;1;-;-;3
"311820 Conquista";1;-;-;-;-;-;1
"311830 Conselheiro Lafaiete";8;2;-;8;-;1;19
"311840 Conselheiro Pena";2;-;-;3;-;-;5
"311850 Consolação";-;-;-;-;-;-;-
"311860 Contagem";56;6;-;39;-;2;103
"311870 Coqueiral";-;-;-;-;-;-;-
"311880 Coração de Jesus";1;-;-;1;-;-;2
"311890 Cordisburgo";-;-;-;-;-;-;-
"311900 Cordislândia";-;-;-;-;-;-;-
"311910 Corinto";1;-;-;9;-;1;11
"311920 Coroaci";-;-;-;-;-;-;-
"311930 Coromandel";3;-;-;-;-;-;3
"311940 Coronel Fabriciano";2;-;-;4;-;-;6
"311950 Coronel Murta";1;-;-;1;-;-;2
"311960 Coronel Pacheco";-;-;-;-;-;-;-
"311970 Coronel Xavier Chaves";-;-;-;-;-;-;-
"311980 Córrego Danta";-;-;-;-;-;-;-
"311990 Córrego do Bom Jesus";-;-;-;-;-;-;-
"311995 Córrego Fundo";-;-;-;-;-;-;-
"312000 Córrego Novo";-;-;-;-;-;-;-
"312010 Couto de Magalhães de Minas";-;-;-;1;-;-;1
"312015 Crisólita";-;-;-;1;-;-;1
"312020 Cristais";1;-;-;-;-;-;1
"312030 Cristália";-;-;-;-;-;-;-
"312040 Cristiano Otoni";1;-;-;-;-;-;1
"312050 Cristina";1;-;-;-;-;-;1
"312060 Crucilândia";-;-;-;-;-;-;-
"312070 Cruzeiro da Fortaleza";1;-;-;-;-;-;1
"312080 Cruzília";1;-;-;1;-;-;2
"312083 Cuparaque";-;-;-;-;-;-;-
"312087 Curral de Dentro";-;-;-;4;-;-;4
"312090 Curvelo";4;1;-;12;-;1;18
"312100 Datas";-;-;-;-;-;-;-
"312110 Delfim Moreira";-;-;-;-;-;-;-
"312120 Delfinópolis";1;-;-;-;-;-;1
"312125 Delta";-;-;-;1;-;-;1
"312130 Descoberto";-;-;-;-;-;-;-
"312140 Desterro de Entre Rios";1;-;-;-;-;-;1
"312150 Desterro do Melo";1;-;-;1;-;-;2
"312160 Diamantina";2;1;-;-;-;-;3
"312170 Diogo de Vasconcelos";-;-;-;1;-;-;1
"312180 Dionísio";-;-;-;-;-;-;-
"312190 Divinésia";1;-;-;1;-;-;2
"312200 Divino";-;-;-;-;-;-;-
"312210 Divino das Laranjeiras";-;-;-;1;-;-;1
"312220 Divinolândia de Minas";-;-;-;-;-;-;-
