 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2015
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"290135 Andorinha";-;-;-;4;-;-;4
"290140 Angical";-;-;-;2;-;1;3
"290150 Anguera";1;-;-;1;-;-;2
"290160 Antas";1;-;-;-;-;-;1
"290170 Antônio Cardoso";-;2;-;1;-;1;4
"290180 Antônio Gonçalves";-;-;-;-;-;-;-
"290190 Aporá";-;-;1;1;-;-;2
"290195 Apuarema";-;-;-;-;-;-;-
"290205 Araças";-;-;-;-;-;-;-
"290200 Aracatu";-;-;-;-;-;-;-
"290210 Araci";-;-;-;1;-;-;1
"290220 Aramari";-;-;-;1;-;-;1
"290225 Arataca";-;-;-;1;-;-;1
"290230 Aratuípe";-;-;-;-;-;-;-
"290240 Aurelino Leal";-;-;-;2;-;-;2
"290250 Baianópolis";-;-;-;3;-;-;3
"290260 Baixa Grande";-;-;-;-;-;-;-
"290265 Banzaê";-;-;-;-;-;-;-
"290270 Barra";4;-;-;3;-;-;7
"290280 Barra da Estiva";-;-;-;1;-;-;1
"290290 Barra do Choça";1;-;-;2;-;-;3
"290300 Barra do Mendes";-;-;-;1;-;-;1
"290310 Barra do Rocha";-;1;-;-;-;1;2
"290320 Barreiras";2;1;-;16;-;1;20
"290323 Barro Alto";1;-;-;1;-;-;2
"290330 Barro Preto";1;-;-;-;-;-;1
"290327 Barrocas";-;-;-;4;-;-;4
"290340 Belmonte";-;-;-;-;-;-;-
"290350 Belo Campo";1;-;-;3;-;-;4
"290360 Biritinga";-;1;-;2;-;-;3
"290370 Boa Nova";-;-;-;1;-;-;1
"290380 Boa Vista do Tupim";1;-;-;-;-;-;1
"290390 Bom Jesus da Lapa";1;-;-;3;-;-;4
"290395 Bom Jesus da Serra";-;-;-;2;-;-;2
"290400 Boninal";-;-;-;-;-;-;-
"290405 Bonito";-;-;-;1;-;-;1
"290410 Boquira";1;-;-;-;-;-;1
"290420 Botuporã";-;-;-;2;-;-;2
"290430 Brejões";-;-;-;-;-;-;-
"290440 Brejolândia";-;-;-;1;-;-;1
"290450 Brotas de Macaúbas";-;-;1;2;-;-;3
"290460 Brumado";2;-;-;3;-;-;5
"290470 Buerarema";-;-;-;-;-;-;-
"290475 Buritirama";-;-;-;-;-;-;-
"290480 Caatiba";-;-;-;-;-;-;-
"290485 Cabaceiras do Paraguaçu";-;-;-;1;-;-;1
"290490 Cachoeira";1;1;-;2;-;-;4
"290500 Caculé";1;-;-;2;-;-;3
"290510 Caém";-;-;-;-;-;-;-
"290515 Caetanos";-;-;-;-;-;-;-
"290520 Caetité";1;-;-;5;-;2;8
"290530 Cafarnaum";-;-;-;3;-;-;3
"290540 Cairu";1;-;-;1;-;-;2
"290550 Caldeirão Grande";-;1;-;-;-;1;2
"290560 Camacan";1;-;-;1;-;-;2
"290570 Camaçari";8;2;-;23;-;-;33
"290580 Camamu";-;-;-;7;-;-;7
"290590 Campo Alegre de Lourdes";-;-;-;1;-;-;1
"290600 Campo Formoso";1;-;-;2;-;-;3
"290610 Canápolis";-;-;-;1;-;-;1
"290620 Canarana";1;-;-;3;-;-;4
"290630 Canavieiras";-;-;-;-;-;-;-
"290640 Candeal";-;-;-;-;-;-;-
"290650 Candeias";-;3;-;11;-;-;14
"290660 Candiba";-;-;-;1;-;-;1
"290670 Cândido Sales";-;-;-;-;-;-;-
"290680 Cansanção";-;-;-;2;-;-;2
"290682 Canudos";-;-;-;-;-;-;-
"290685 Capela do Alto Alegre";-;-;-;2;-;-;2
"290687 Capim Grosso";2;-;-;2;-;-;4
"290689 Caraíbas";1;1;-;-;-;-;2
"290690 Caravelas";1;1;-;-;-;-;2
"290700 Cardeal da Silva";-;-;-;-;-;-;-
"290710 Carinhanha";1;-;-;-;-;1;2
"290720 Casa Nova";4;-;-;3;-;1;8
"290730 Castro Alves";-;1;-;3;-;-;4
"290740 Catolândia";-;-;-;-;-;-;-
"290750 Catu";2;-;-;3;-;-;5
"290755 Caturama";-;-;-;-;-;-;-
"290760 Central";-;-;-;-;-;-;-
"290770 Chorrochó";-;-;-;3;-;-;3
"290780 Cícero Dantas";-;-;-;6;-;1;7
"290790 Cipó";-;-;-;-;-;-;-
"290800 Coaraci";-;-;-;2;-;-;2
"290810 Cocos";-;-;-;1;-;-;1
"290820 Conceição da Feira";-;-;-;-;-;-;-
"290830 Conceição do Almeida";-;1;-;1;-;-;2
"290840 Conceição do Coité";-;-;-;4;-;-;4
"290850 Conceição do Jacuípe";1;-;-;3;-;-;4
"290860 Conde";-;-;-;2;-;-;2
"290870 Condeúba";-;-;-;5;-;-;5
"290880 Contendas do Sincorá";-;-;-;-;-;-;-
"290890 Coração de Maria";-;-;-;3;-;-;3
"290900 Cordeiros";2;-;-;-;-;-;2
"290910 Coribe";-;-;-;1;-;-;1
"290920 Coronel João Sá";1;-;-;1;-;-;2
"290930 Correntina";-;-;-;2;-;-;2
"290940 Cotegipe";-;1;-;-;-;-;1
"290950 Cravolândia";-;-;-;-;-;-;-
"290960 Crisópolis";1;-;-;-;-;-;1
"290970 Cristópolis";-;-;-;1;-;-;1
"290980 Cruz das Almas";-;1;-;2;-;-;3
"290990 Curaçá";1;1;-;3;-;-;5
"291000 Dário Meira";-;-;-;1;-;-;1
"291005 Dias d'Ávila";-;1;-;3;-;-;4
"291010 Dom Basílio";2;1;-;-;-;-;3
"291020 Dom Macedo Costa";-;-;-;-;-;-;-
"291030 Elísio Medrado";-;-;-;-;-;-;-
"291040 Encruzilhada";-;-;-;2;-;-;2
"291050 Entre Rios";2;-;-;3;-;-;5
"290050 Érico Cardoso";-;-;-;1;-;1;2
"291060 Esplanada";1;-;-;4;-;-;5
"291070 Euclides da Cunha";1;1;-;6;-;-;8
"291072 Eunápolis";5;1;-;12;-;1;19
"291075 Fátima";-;-;-;1;-;-;1
"291077 Feira da Mata";-;-;-;-;-;-;-
"291080 Feira de Santana";10;16;-;59;-;6;91
"291085 Filadélfia";-;-;-;1;-;-;1
"291090 Firmino Alves";-;-;-;-;-;-;-
"291100 Floresta Azul";-;-;-;-;-;-;-
"291110 Formosa do Rio Preto";-;-;-;3;-;-;3
"291120 Gandu";-;-;-;7;-;-;7
"291125 Gavião";-;-;-;-;-;-;-
"291130 Gentio do Ouro";-;-;-;-;-;-;-
"291140 Glória";-;-;-;2;1;-;3
"291150 Gongogi";-;-;-;1;-;-;1
"291160 Governador Mangabeira";2;1;-;1;-;-;4
"291165 Guajeru";-;1;-;-;-;-;1
"291170 Guanambi";4;-;-;4;-;-;8
"291180 Guaratinga";1;-;-;-;-;-;1
"291185 Heliópolis";-;-;-;1;-;-;1
"291190 Iaçu";-;-;-;3;-;-;3
"291200 Ibiassucê";-;-;-;-;-;-;-
"291210 Ibicaraí";1;-;-;3;-;1;5
"291220 Ibicoara";1;1;-;-;-;-;2
"291230 Ibicuí";1;-;-;-;-;-;1
"291240 Ibipeba";1;-;-;-;-;-;1
"291250 Ibipitanga";-;-;-;1;-;-;1
"291260 Ibiquera";-;-;-;1;-;-;1
"291270 Ibirapitanga";-;-;-;1;-;-;1
"291280 Ibirapuã";-;-;-;-;-;-;-
"291290 Ibirataia";-;-;-;3;-;-;3
"291300 Ibitiara";-;-;-;3;-;-;3
"291310 Ibititá";-;-;-;4;-;-;4
"291320 Ibotirama";-;-;-;5;-;1;6
"291330 Ichu";-;-;-;1;-;-;1
"291340 Igaporã";-;1;-;-;-;-;1
"291345 Igrapiúna";-;-;-;-;-;-;-
"291350 Iguaí";-;-;-;-;-;-;-
"291360 Ilhéus";1;-;1;21;-;7;30
"291370 Inhambupe";-;2;-;1;-;-;3
"291380 Ipecaetá";-;-;-;-;-;-;-
"291390 Ipiaú";2;-;-;2;-;-;4
"291400 Ipirá";-;-;-;5;-;-;5
"291410 Ipupiara";-;-;-;-;-;-;-
"291420 Irajuba";-;-;-;1;-;-;1
"291430 Iramaia";-;-;-;-;-;2;2
"291440 Iraquara";-;-;-;-;-;-;-
"291450 Irará";-;2;-;1;-;1;4
"291460 Irecê";2;1;-;8;-;-;11
"291465 Itabela";1;-;-;3;-;-;4
"291470 Itaberaba";-;1;-;6;-;-;7
"291480 Itabuna";2;1;-;16;-;-;19
"291490 Itacaré";1;-;-;2;-;-;3
"291500 Itaeté";-;-;-;-;-;-;-
"291510 Itagi";-;-;-;-;-;-;-
"291520 Itagibá";1;-;-;4;-;-;5
"291530 Itagimirim";1;-;-;-;-;-;1
"291535 Itaguaçu da Bahia";-;-;-;2;-;-;2
"291540 Itaju do Colônia";-;-;-;-;-;-;-
"291550 Itajuípe";-;-;-;2;-;-;2
"291560 Itamaraju";2;-;-;1;-;1;4
"291570 Itamari";-;-;-;1;-;-;1
"291580 Itambé";1;-;-;3;-;-;4
"291590 Itanagra";-;-;-;1;-;-;1
"291600 Itanhém";-;-;-;-;-;-;-
"291610 Itaparica";-;1;-;-;-;-;1
"291620 Itapé";1;-;-;1;-;-;2
"291630 Itapebi";-;-;-;-;-;-;-
"291640 Itapetinga";2;1;-;3;-;-;6
"291650 Itapicuru";1;-;-;2;-;1;4
"291660 Itapitanga";-;-;-;-;-;-;-
"291670 Itaquara";-;-;-;-;-;-;-
"291680 Itarantim";-;-;-;2;-;-;2
"291685 Itatim";2;-;-;1;-;1;4
"291690 Itiruçu";-;-;-;-;-;-;-
"291700 Itiúba";-;-;-;4;-;-;4
"291710 Itororó";1;-;-;1;-;-;2
"291720 Ituaçu";-;-;-;1;-;-;1
"291730 Ituberá";1;-;-;1;-;-;2
"291733 Iuiú";-;1;-;1;-;-;2
"291735 Jaborandi";-;-;-;1;-;-;1
"291740 Jacaraci";1;-;-;1;-;-;2
"291750 Jacobina";3;-;-;5;-;-;8
"291760 Jaguaquara";-;-;-;8;-;3;11
"291770 Jaguarari";-;1;-;5;-;-;6
"291780 Jaguaripe";-;-;-;2;-;-;2
"291790 Jandaíra";-;-;-;2;-;-;2
"291800 Jequié";9;2;-;16;-;4;31
"291810 Jeremoabo";-;-;-;7;-;-;7
"291820 Jiquiriçá";-;-;-;2;-;-;2
"291830 Jitaúna";-;-;-;1;-;1;2
"291835 João Dourado";-;-;-;1;-;-;1
"291840 Juazeiro";3;3;-;22;-;2;30
"291845 Jucuruçu";-;-;-;-;-;-;-
"291850 Jussara";-;-;-;2;-;-;2
"291855 Jussari";1;-;-;1;-;-;2
"291860 Jussiape";-;-;-;-;-;-;-
"291870 Lafaiete Coutinho";1;-;-;-;-;-;1
"291875 Lagoa Real";-;-;-;1;-;-;1
"291880 Laje";1;-;-;2;-;-;3
"291890 Lajedão";-;-;-;-;-;-;-
"291900 Lajedinho";-;-;-;1;-;-;1
"291905 Lajedo do Tabocal";-;-;-;1;-;-;1
"291910 Lamarão";-;1;-;1;-;-;2
"291915 Lapão";-;-;-;3;-;-;3
"291920 Lauro de Freitas";3;3;-;9;-;1;16
"291930 Lençóis";-;-;-;-;-;-;-
"291940 Licínio de Almeida";1;-;-;2;-;-;3
"291950 Livramento de Nossa Senhora";1;1;-;-;-;-;2
"291955 Luís Eduardo Magalhães";2;-;-;7;-;1;10
"291960 Macajuba";-;-;-;1;-;-;1
"291970 Macarani";-;-;-;2;-;-;2
"291980 Macaúbas";1;-;-;5;-;-;6
"291990 Macururé";-;-;-;-;-;-;-
"291992 Madre de Deus";-;-;-;-;-;-;-
"291995 Maetinga";-;-;-;-;-;-;-
"292000 Maiquinique";-;-;-;-;-;-;-
"292010 Mairi";1;1;-;3;-;-;5
"292020 Malhada";-;-;-;1;-;-;1
"292030 Malhada de Pedras";-;1;-;-;-;-;1
"292040 Manoel Vitorino";-;-;-;3;-;-;3
"292045 Mansidão";-;-;-;1;-;-;1
"292050 Maracás";2;-;-;3;-;-;5
"292060 Maragogipe";-;-;-;1;-;-;1
"292070 Maraú";-;-;-;1;-;-;1
"292080 Marcionílio Souza";-;-;-;1;-;-;1
"292090 Mascote";-;-;-;2;-;-;2
"292100 Mata de São João";-;-;-;4;-;-;4
"292105 Matina";1;-;-;1;-;-;2
"292110 Medeiros Neto";-;-;-;4;-;-;4
"292120 Miguel Calmon";-;-;-;3;-;-;3
"292130 Milagres";1;-;-;2;-;-;3
"292140 Mirangaba";-;1;-;-;-;-;1
"292145 Mirante";-;-;-;1;-;-;1
"292150 Monte Santo";1;-;-;3;-;1;5
"292160 Morpará";-;-;-;1;-;-;1
"292170 Morro do Chapéu";2;-;-;4;-;-;6
"292180 Mortugaba";1;-;-;1;-;-;2
"292190 Mucugê";-;-;-;1;-;-;1
"292200 Mucuri";-;1;-;4;-;-;5
"292205 Mulungu do Morro";-;-;-;-;-;-;-
"292210 Mundo Novo";1;-;-;2;-;-;3
"292220 Muniz Ferreira";-;-;-;-;-;-;-
"292225 Muquém de São Francisco";-;-;-;4;-;-;4
"292230 Muritiba";-;-;-;2;-;-;2
"292240 Mutuípe";-;1;-;2;-;-;3
"292250 Nazaré";1;1;-;-;-;-;2
"292260 Nilo Peçanha";-;-;-;1;-;-;1
"292265 Nordestina";-;-;-;-;-;-;-
"292270 Nova Canaã";-;-;-;-;-;-;-
"292273 Nova Fátima";-;-;-;-;-;-;-
"292275 Nova Ibiá";-;-;-;-;-;-;-
"292280 Nova Itarana";1;-;-;1;-;-;2
"292285 Nova Redenção";-;-;-;-;-;-;-
"292290 Nova Soure";-;-;-;1;-;-;1
"292300 Nova Viçosa";1;4;-;3;-;1;9
"292303 Novo Horizonte";-;-;-;-;-;-;-
"292305 Novo Triunfo";-;-;-;-;-;-;-
"292310 Olindina";1;-;-;5;-;-;6
"292320 Oliveira dos Brejinhos";1;1;-;2;-;-;4
"292330 Ouriçangas";-;-;-;-;-;-;-
"292335 Ourolândia";-;-;-;2;-;-;2
"292340 Palmas de Monte Alto";-;-;-;2;-;-;2
"292350 Palmeiras";1;-;-;2;-;-;3
"292360 Paramirim";-;-;-;1;-;-;1
"292370 Paratinga";-;-;-;-;-;-;-
"292380 Paripiranga";-;-;-;1;-;-;1
"292390 Pau Brasil";-;-;-;1;-;-;1
"292400 Paulo Afonso";2;-;-;9;-;-;11
"292405 Pé de Serra";-;-;-;-;-;-;-
"292410 Pedrão";-;-;-;-;-;-;-
"292420 Pedro Alexandre";-;-;-;1;-;-;1
"292430 Piatã";-;-;-;2;-;-;2
"292440 Pilão Arcado";1;-;-;2;-;-;3
"292450 Pindaí";1;-;-;-;-;-;1
"292460 Pindobaçu";-;-;-;3;-;-;3
"292465 Pintadas";-;1;-;1;-;-;2
"292467 Piraí do Norte";-;-;-;2;-;-;2
"292470 Piripá";-;-;-;2;-;-;2
"292480 Piritiba";1;-;-;3;-;1;5
"292490 Planaltino";-;-;-;1;-;-;1
"292500 Planalto";-;-;-;2;-;1;3
"292510 Poções";2;1;-;4;-;-;7
"292520 Pojuca";1;-;-;4;-;-;5
"292525 Ponto Novo";-;-;-;2;-;-;2
"292530 Porto Seguro";1;2;-;15;1;-;19
"292540 Potiraguá";-;-;-;-;-;-;-
"292550 Prado";1;-;-;1;-;-;2
"292560 Presidente Dutra";1;-;-;-;-;-;1
"292570 Presidente Jânio Quadros";2;-;-;-;-;-;2
"292575 Presidente Tancredo Neves";1;-;-;4;-;-;5
"292580 Queimadas";-;-;-;3;-;-;3
"292590 Quijingue";-;-;-;4;-;-;4
"292593 Quixabeira";-;-;-;-;-;-;-
"292595 Rafael Jambeiro";-;-;-;1;-;-;1
"292600 Remanso";-;-;-;3;-;-;3
"292610 Retirolândia";-;-;-;-;-;-;-
"292620 Riachão das Neves";2;-;-;1;-;-;3
"292630 Riachão do Jacuípe";2;-;-;3;-;-;5
"292640 Riacho de Santana";-;-;-;1;-;-;1
"292650 Ribeira do Amparo";-;-;-;-;-;1;1
"292660 Ribeira do Pombal";4;-;-;4;-;-;8
"292665 Ribeirão do Largo";-;-;-;-;-;-;-
"292670 Rio de Contas";1;-;-;-;-;-;1
"292680 Rio do Antônio";-;-;-;-;-;-;-
"292690 Rio do Pires";1;-;-;1;-;-;2
"292700 Rio Real";-;-;-;2;-;-;2
"292710 Rodelas";1;-;-;2;-;-;3
"292720 Ruy Barbosa";1;-;-;4;-;-;5
"292730 Salinas da Margarida";-;-;-;1;-;-;1
"292740 Salvador";104;55;1;229;-;10;399
"292750 Santa Bárbara";1;-;-;2;-;-;3
"292760 Santa Brígida";1;-;-;1;-;-;2
"292770 Santa Cruz Cabrália";-;1;-;4;1;-;6
"292780 Santa Cruz da Vitória";1;-;-;-;-;-;1
"292790 Santa Inês";1;-;-;1;-;-;2
"292805 Santa Luzia";-;-;-;1;-;-;1
"292810 Santa Maria da Vitória";-;-;-;5;-;-;5
"292840 Santa Rita de Cássia";-;-;-;3;-;1;4
"292850 Santa Teresinha";1;-;-;2;-;-;3
"292800 Santaluz";-;-;-;1;-;-;1
"292820 Santana";-;-;-;3;-;-;3
"292830 Santanópolis";1;-;-;1;-;-;2
"292860 Santo Amaro";1;2;-;2;-;-;5
"292870 Santo Antônio de Jesus";2;1;-;6;-;-;9
"292880 Santo Estêvão";-;2;-;3;-;-;5
"292890 São Desidério";-;1;-;2;-;-;3
"292895 São Domingos";-;-;-;4;-;-;4
"292910 São Felipe";1;-;-;-;-;-;1
"292900 São Félix";-;-;-;1;-;-;1
"292905 São Félix do Coribe";-;-;-;1;-;-;1
"292920 São Francisco do Conde";-;-;-;2;-;-;2
"292925 São Gabriel";-;-;-;1;-;-;1
"292930 São Gonçalo dos Campos";-;-;-;3;-;-;3
"292935 São José da Vitória";1;-;-;1;-;-;2
"292937 São José do Jacuípe";-;-;-;-;-;-;-
"292940 São Miguel das Matas";-;-;-;2;-;-;2
"292950 São Sebastião do Passé";-;1;-;2;-;-;3
"292960 Sapeaçu";-;-;-;-;-;-;-
"292970 Sátiro Dias";1;-;-;1;-;-;2
"292975 Saubara";-;-;-;1;-;-;1
"292980 Saúde";-;-;-;2;-;2;4
"292990 Seabra";-;-;-;3;-;1;4
"293000 Sebastião Laranjeiras";-;-;-;-;-;1;1
"293010 Senhor do Bonfim";1;-;-;4;-;-;5
"293020 Sento Sé";-;-;-;1;-;-;1
"293015 Serra do Ramalho";-;-;-;4;-;-;4
"293030 Serra Dourada";-;-;-;2;-;-;2
"293040 Serra Preta";-;-;-;1;-;-;1
"293050 Serrinha";1;3;-;2;-;-;6
"293060 Serrolândia";-;-;-;1;-;-;1
"293070 Simões Filho";2;-;-;7;1;-;10
"293075 Sítio do Mato";-;-;-;1;-;-;1
"293076 Sítio do Quinto";-;1;-;1;-;-;2
"293077 Sobradinho";1;-;-;-;-;-;1
"293080 Souto Soares";-;-;-;2;-;-;2
"293090 Tabocas do Brejo Velho";1;-;-;2;-;-;3
"293100 Tanhaçu";-;-;-;2;-;-;2
"293105 Tanque Novo";1;-;-;-;-;1;2
"293110 Tanquinho";-;-;-;2;-;-;2
"293120 Taperoá";1;-;-;1;-;-;2
"293130 Tapiramutá";-;-;-;-;-;-;-
"293135 Teixeira de Freitas";4;2;-;22;-;2;30
"293140 Teodoro Sampaio";-;-;-;1;-;-;1
"293150 Teofilândia";-;-;-;2;-;-;2
"293160 Teolândia";-;-;-;2;-;-;2
"293170 Terra Nova";-;-;-;2;-;-;2
"293180 Tremedal";-;1;-;1;-;-;2
"293190 Tucano";-;-;-;5;-;1;6
"293200 Uauá";-;-;-;1;-;-;1
"293210 Ubaíra";-;-;-;-;-;-;-
"293220 Ubaitaba";-;-;-;4;-;-;4
"293230 Ubatã";-;-;-;3;-;-;3
"293240 Uibaí";-;-;-;1;-;-;1
"293245 Umburanas";-;-;-;-;-;-;-
"293250 Una";-;-;-;3;-;-;3
"293260 Urandi";-;1;-;1;-;-;2
"293270 Uruçuca";-;-;-;-;-;-;-
"293280 Utinga";-;-;-;2;-;-;2
"293290 Valença";3;-;-;4;-;-;7
"293300 Valente";-;-;-;4;-;-;4
"293305 Várzea da Roça";-;-;-;-;-;-;-
"293310 Várzea do Poço";-;-;-;-;-;-;-
"293315 Várzea Nova";-;-;-;-;-;-;-
"293317 Varzedo";-;-;-;-;-;-;-
"293320 Vera Cruz";1;2;-;4;-;-;7
"293325 Vereda";-;1;-;1;-;-;2
"293330 Vitória da Conquista";14;3;-;42;-;1;60
"293340 Wagner";-;-;-;1;-;-;1
"293345 Wanderley";-;-;-;2;-;-;2
"293350 Wenceslau Guimarães";-;-;-;1;-;-;1
"293360 Xique-Xique";1;1;-;3;-;-;5
"290000 Município ignorado - BA";-;-;-;12;-;6;18
"310010 Abadia dos Dourados";-;-;-;-;-;-;-
"310020 Abaeté";3;-;-;3;-;-;6
"310030 Abre Campo";-;-;-;1;-;-;1
"310040 Acaiaca";-;-;-;-;-;-;-
"310050 Açucena";-;-;-;-;-;-;-
"310060 Água Boa";1;-;-;-;-;-;1
"310070 Água Comprida";-;-;-;-;-;-;-
"310080 Aguanil";-;-;-;-;-;-;-
"310090 Águas Formosas";1;-;-;2;-;-;3
"310100 Águas Vermelhas";-;-;-;1;-;-;1
"310110 Aimorés";2;-;-;3;-;-;5
"310120 Aiuruoca";-;-;-;-;-;-;-
"310130 Alagoa";-;-;-;-;-;-;-
"310140 Albertina";-;-;-;-;-;-;-
"310150 Além Paraíba";2;-;-;-;-;-;2
"310160 Alfenas";9;1;-;-;-;2;12
"310163 Alfredo Vasconcelos";2;-;-;-;-;-;2
"310170 Almenara";1;-;-;2;-;-;3
"310180 Alpercata";-;-;-;1;-;-;1
"310190 Alpinópolis";2;-;-;-;-;-;2
"310200 Alterosa";1;-;-;-;-;-;1
"310205 Alto Caparaó";-;-;-;-;-;-;-
"315350 Alto Jequitibá";-;-;-;-;-;-;-
"310210 Alto Rio Doce";6;1;-;3;-;-;10
"310220 Alvarenga";-;-;-;1;-;-;1
"310230 Alvinópolis";-;1;-;1;-;-;2
"310240 Alvorada de Minas";1;-;-;-;-;-;1
"310250 Amparo do Serra";-;1;-;-;-;-;1
"310260 Andradas";8;-;-;-;-;-;8
"310280 Andrelândia";3;-;-;1;-;1;5
"310285 Angelândia";-;-;-;-;-;-;-
"310290 Antônio Carlos";1;-;-;-;-;-;1
"310300 Antônio Dias";-;-;-;2;-;-;2
"310310 Antônio Prado de Minas";-;-;-;-;-;-;-
"310320 Araçaí";-;-;-;1;-;-;1
"310330 Aracitaba";-;-;-;-;-;-;-
"310340 Araçuaí";3;-;-;1;-;-;4
"310350 Araguari";11;1;-;5;-;-;17
"310360 Arantina";1;-;-;-;-;-;1
"310370 Araponga";-;-;-;-;-;-;-
"310375 Araporã";1;-;-;1;-;-;2
"310380 Arapuá";1;-;-;-;-;-;1
"310390 Araújos";1;-;-;-;-;-;1
"310400 Araxá";12;1;-;2;-;-;15
"310410 Arceburgo";-;-;-;-;-;-;-
"310420 Arcos";9;-;-;2;-;-;11
"310430 Areado";-;-;-;-;-;-;-
"310440 Argirita";-;-;-;-;-;-;-
"310445 Aricanduva";-;-;-;2;-;-;2
"310450 Arinos";-;-;-;2;-;-;2
"310460 Astolfo Dutra";1;-;-;1;-;-;2
"310470 Ataléia";-;-;-;-;-;-;-
"310480 Augusto de Lima";-;-;-;1;-;-;1
"310490 Baependi";-;-;-;-;-;-;-
"310500 Baldim";1;-;-;-;-;2;3
"310510 Bambuí";1;1;-;-;-;1;3
"310520 Bandeira";1;-;-;-;-;-;1
"310530 Bandeira do Sul";3;-;-;-;-;-;3
"310540 Barão de Cocais";4;-;-;1;-;-;5
"310550 Barão de Monte Alto";1;-;-;-;-;-;1
"310560 Barbacena";23;2;-;5;-;-;30
"310570 Barra Longa";-;-;-;-;-;-;-
"310590 Barroso";-;-;-;-;-;-;-
"310600 Bela Vista de Minas";1;-;-;1;-;-;2
"310610 Belmiro Braga";-;-;-;-;-;-;-
"310620 Belo Horizonte";159;25;-;126;-;2;312
"310630 Belo Oriente";5;1;-;3;-;2;11
"310640 Belo Vale";1;-;-;-;-;-;1
"310650 Berilo";-;-;-;1;-;-;1
"310665 Berizal";-;-;-;1;-;-;1
"310660 Bertópolis";-;-;-;1;-;-;1
"310670 Betim";21;2;-;39;-;-;62
"310680 Bias Fortes";-;-;-;-;-;-;-
"310690 Bicas";4;-;-;-;-;-;4
"310700 Biquinhas";-;-;-;-;-;-;-
"310710 Boa Esperança";5;1;-;-;-;-;6
"310720 Bocaina de Minas";1;-;-;-;-;1;2
"310730 Bocaiúva";2;-;-;8;-;2;12
"310740 Bom Despacho";1;-;-;3;-;-;4
"310750 Bom Jardim de Minas";1;-;-;-;-;-;1
"310760 Bom Jesus da Penha";1;-;-;-;-;-;1
"310770 Bom Jesus do Amparo";-;-;-;-;-;-;-
"310780 Bom Jesus do Galho";-;-;-;1;-;-;1
"310790 Bom Repouso";2;-;-;-;-;-;2
"310800 Bom Sucesso";1;-;-;1;-;-;2
"310810 Bonfim";2;-;-;1;-;-;3
"310820 Bonfinópolis de Minas";-;-;-;1;-;-;1
"310825 Bonito de Minas";-;-;-;-;-;-;-
"310830 Borda da Mata";-;-;-;-;-;-;-
"310840 Botelhos";2;1;-;-;-;-;3
"310850 Botumirim";-;-;-;-;-;-;-
"310870 Brás Pires";1;1;-;-;-;-;2
"310855 Brasilândia de Minas";1;-;-;1;-;-;2
"310860 Brasília de Minas";-;-;-;4;-;-;4
"310880 Braúnas";-;-;-;-;-;-;-
"310890 Brazópolis";-;-;-;1;-;-;1
"310900 Brumadinho";6;-;-;1;-;1;8
"310910 Bueno Brandão";1;-;-;-;-;-;1
"310920 Buenópolis";-;-;-;4;-;-;4
"310925 Bugre";1;-;-;-;-;-;1
"310930 Buritis";-;2;-;3;-;-;5
"310940 Buritizeiro";-;1;-;4;-;-;5
"310945 Cabeceira Grande";-;-;-;-;-;-;-
"310950 Cabo Verde";1;-;-;-;-;-;1
"310960 Cachoeira da Prata";-;-;-;-;-;-;-
"310970 Cachoeira de Minas";2;-;-;-;-;-;2
"310270 Cachoeira de Pajeú";-;-;-;1;-;-;1
"310980 Cachoeira Dourada";-;-;-;-;-;-;-
"310990 Caetanópolis";2;1;-;1;-;-;4
"311000 Caeté";3;2;-;5;-;-;10
"311010 Caiana";-;-;-;-;-;-;-
"311020 Cajuri";-;-;-;-;-;-;-
"311030 Caldas";3;-;-;-;-;-;3
"311040 Camacho";-;-;-;-;-;-;-
"311050 Camanducaia";3;-;-;-;-;-;3
"311060 Cambuí";3;-;-;-;-;-;3
"311070 Cambuquira";2;-;-;-;-;-;2
"311080 Campanário";-;-;-;-;-;-;-
"311090 Campanha";3;-;-;-;-;-;3
"311100 Campestre";4;-;-;-;-;-;4
"311110 Campina Verde";1;1;-;-;-;-;2
"311115 Campo Azul";-;-;-;-;-;-;-
"311120 Campo Belo";4;2;-;4;-;-;10
"311130 Campo do Meio";-;-;-;-;-;-;-
"311140 Campo Florido";-;-;-;-;-;-;-
"311150 Campos Altos";-;-;-;-;-;-;-
"311160 Campos Gerais";4;-;-;1;-;1;6
"311190 Cana Verde";-;-;-;-;-;-;-
"311170 Canaã";-;-;-;-;-;-;-
"311180 Canápolis";-;-;-;-;-;-;-
"311200 Candeias";-;-;-;1;-;-;1
"311205 Cantagalo";-;-;-;-;-;-;-
"311210 Caparaó";-;-;-;-;-;-;-
"311220 Capela Nova";3;-;-;-;-;-;3
"311230 Capelinha";1;-;-;3;-;1;5
"311240 Capetinga";1;-;-;-;-;-;1
"311250 Capim Branco";2;-;-;-;-;-;2
"311260 Capinópolis";-;-;-;-;-;-;-
"311265 Capitão Andrade";2;-;-;-;-;1;3
"311270 Capitão Enéas";-;1;-;3;-;-;4
"311280 Capitólio";1;-;-;-;-;-;1
"311290 Caputira";1;-;-;-;-;-;1
"311300 Caraí";-;-;-;5;-;-;5
"311310 Caranaíba";-;-;-;-;-;-;-
