 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2010
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"350945 Campina do Monte Alegre";-;-;-;-;-;-;-
"350950 Campinas";139;7;2;13;-;-;161
"350960 Campo Limpo Paulista";4;-;-;2;-;1;7
"350970 Campos do Jordão";5;-;-;-;-;1;6
"350980 Campos Novos Paulista";2;-;-;-;-;-;2
"350990 Cananéia";1;-;-;-;-;-;1
"350995 Canas";-;-;-;-;-;-;-
"351000 Cândido Mota";4;-;-;-;-;2;6
"351010 Cândido Rodrigues";-;-;-;-;-;-;-
"351015 Canitar";-;-;-;-;-;-;-
"351020 Capão Bonito";5;-;-;-;-;-;5
"351030 Capela do Alto";2;-;-;-;-;1;3
"351040 Capivari";2;-;-;-;-;-;2
"351050 Caraguatatuba";12;-;-;4;-;-;16
"351060 Carapicuíba";23;2;-;3;-;1;29
"351070 Cardoso";2;-;1;-;-;-;3
"351080 Casa Branca";3;-;-;1;-;-;4
"351090 Cássia dos Coqueiros";-;-;-;-;-;-;-
"351100 Castilho";1;-;-;-;-;1;2
"351110 Catanduva";24;-;-;1;-;-;25
"351120 Catiguá";-;-;-;-;-;-;-
"351130 Cedral";2;-;-;-;-;-;2
"351140 Cerqueira César";1;-;-;-;-;-;1
"351150 Cerquilho";4;1;-;1;-;-;6
"351160 Cesário Lange";1;-;-;-;-;-;1
"351170 Charqueada";-;-;-;-;-;-;-
"355720 Chavantes";1;-;-;-;-;1;2
"351190 Clementina";-;-;-;-;-;-;-
"351200 Colina";-;-;-;1;-;-;1
"351210 Colômbia";-;1;-;-;-;-;1
"351220 Conchal";1;-;-;-;-;-;1
"351230 Conchas";-;-;-;-;-;-;-
"351240 Cordeirópolis";3;-;-;2;-;-;5
"351250 Coroados";1;-;-;-;-;-;1
"351260 Coronel Macedo";-;-;-;-;-;-;-
"351270 Corumbataí";-;-;-;-;-;-;-
"351280 Cosmópolis";1;-;-;-;-;-;1
"351290 Cosmorama";1;-;-;-;-;-;1
"351300 Cotia";12;-;2;3;-;1;18
"351310 Cravinhos";2;-;-;-;-;-;2
"351320 Cristais Paulista";-;-;-;-;-;-;-
"351330 Cruzália";-;-;-;-;-;-;-
"351340 Cruzeiro";4;-;-;3;-;1;8
"351350 Cubatão";4;1;-;6;-;-;11
"351360 Cunha";3;-;-;-;-;-;3
"351370 Descalvado";2;-;-;-;-;-;2
"351380 Diadema";22;-;-;20;-;-;42
"351385 Dirce Reis";-;-;-;-;-;-;-
"351390 Divinolândia";-;1;-;-;-;-;1
"351400 Dobrada";-;-;-;1;-;-;1
"351410 Dois Córregos";4;-;-;1;-;-;5
"351420 Dolcinópolis";1;-;-;-;-;-;1
"351430 Dourado";-;-;-;-;-;-;-
"351440 Dracena";5;-;-;-;-;-;5
"351450 Duartina";1;-;-;-;-;-;1
"351460 Dumont";1;-;-;-;-;-;1
"351470 Echaporã";3;-;-;-;-;-;3
"351480 Eldorado";1;-;-;-;-;-;1
"351490 Elias Fausto";-;-;-;1;-;-;1
"351492 Elisiário";-;-;-;-;-;-;-
"351495 Embaúba";1;-;-;-;-;-;1
"351500 Embu das Artes";20;1;-;11;-;1;33
"351510 Embu-Guaçu";2;1;-;3;-;-;6
"351512 Emilianópolis";-;-;-;-;-;-;-
"351515 Engenheiro Coelho";-;-;-;-;-;-;-
"351518 Espírito Santo do Pinhal";5;-;-;-;-;1;6
"351519 Espírito Santo do Turvo";1;-;-;1;-;-;2
"355730 Estiva Gerbi";1;-;-;-;-;-;1
"351520 Estrela d'Oeste";-;-;-;-;-;-;-
"351530 Estrela do Norte";-;-;-;-;-;-;-
"351535 Euclides da Cunha Paulista";2;-;-;-;-;-;2
"351540 Fartura";1;-;-;-;-;-;1
"351560 Fernando Prestes";2;-;-;-;-;-;2
"351550 Fernandópolis";2;-;-;1;-;-;3
"351565 Fernão";-;-;-;-;-;-;-
"351570 Ferraz de Vasconcelos";9;1;-;-;-;1;11
"351580 Flora Rica";-;-;-;-;-;-;-
"351590 Floreal";-;-;-;-;-;-;-
"351600 Flórida Paulista";1;-;-;-;-;-;1
"351610 Florínia";-;-;-;-;-;-;-
"351620 Franca";27;-;-;1;-;1;29
"351630 Francisco Morato";5;1;-;6;-;-;12
"351640 Franco da Rocha";2;-;-;2;-;-;4
"351650 Gabriel Monteiro";-;-;-;-;-;-;-
"351660 Gália";1;-;-;-;-;-;1
"351670 Garça";3;-;-;-;-;1;4
"351680 Gastão Vidigal";-;-;-;-;-;-;-
"351685 Gavião Peixoto";-;-;-;-;-;-;-
"351690 General Salgado";1;1;-;-;-;-;2
"351700 Getulina";2;-;-;-;-;-;2
"351710 Glicério";-;-;-;-;-;-;-
"351720 Guaiçara";1;-;-;-;-;-;1
"351730 Guaimbê";-;-;-;1;-;-;1
"351740 Guaíra";1;-;-;-;-;-;1
"351750 Guapiaçu";-;-;-;-;-;-;-
"351760 Guapiara";3;-;1;-;-;-;4
"351770 Guará";3;-;-;-;-;-;3
"351780 Guaraçaí";-;-;-;-;-;-;-
"351790 Guaraci";1;-;-;-;-;-;1
"351800 Guarani d'Oeste";1;-;-;-;-;-;1
"351810 Guarantã";-;-;-;-;-;-;-
"351820 Guararapes";1;-;-;-;-;-;1
"351830 Guararema";2;-;-;-;-;-;2
"351840 Guaratinguetá";19;-;-;-;-;1;20
"351850 Guareí";3;-;-;-;-;-;3
"351860 Guariba";-;-;-;-;-;-;-
"351870 Guarujá";21;1;-;12;-;1;35
"351880 Guarulhos";92;4;2;43;-;1;142
"351885 Guatapará";1;-;-;-;-;-;1
"351890 Guzolândia";-;-;-;-;-;-;-
"351900 Herculândia";-;-;-;-;-;-;-
"351905 Holambra";1;-;-;-;-;-;1
"351907 Hortolândia";11;1;-;3;-;2;17
"351910 Iacanga";1;-;-;-;-;-;1
"351920 Iacri";-;-;-;-;-;-;-
"351925 Iaras";1;-;-;-;-;-;1
"351930 Ibaté";2;-;-;3;-;-;5
"351940 Ibirá";-;-;-;-;-;-;-
"351950 Ibirarema";-;-;-;-;-;1;1
"351960 Ibitinga";1;-;-;-;-;-;1
"351970 Ibiúna";5;-;1;1;-;1;8
"351980 Icém";-;-;-;-;-;-;-
"351990 Iepê";1;-;-;-;-;-;1
"352000 Igaraçu do Tietê";-;-;-;1;-;-;1
"352010 Igarapava";2;-;-;-;-;1;3
"352020 Igaratá";4;-;-;-;-;-;4
"352030 Iguape";2;-;-;1;-;-;3
"352042 Ilha Comprida";2;-;-;-;-;-;2
"352044 Ilha Solteira";3;-;-;-;-;-;3
"352040 Ilhabela";1;-;-;-;-;-;1
"352050 Indaiatuba";9;2;-;2;-;-;13
"352060 Indiana";-;1;-;-;-;-;1
"352070 Indiaporã";-;-;-;-;-;-;-
"352080 Inúbia Paulista";2;-;-;-;-;-;2
"352090 Ipaussu";-;-;-;1;-;-;1
"352100 Iperó";1;-;1;-;-;-;2
"352110 Ipeúna";1;-;-;-;-;-;1
"352115 Ipiguá";-;-;-;-;-;-;-
"352120 Iporanga";-;-;-;-;-;-;-
"352130 Ipuã";-;-;-;-;-;-;-
"352140 Iracemápolis";-;-;-;-;-;-;-
"352150 Irapuã";2;-;-;-;-;-;2
"352160 Irapuru";-;-;-;-;-;-;-
"352170 Itaberá";-;-;-;-;-;1;1
"352180 Itaí";1;1;-;-;-;-;2
"352190 Itajobi";-;-;-;-;-;-;-
"352200 Itaju";-;-;-;-;-;-;-
"352210 Itanhaém";9;1;-;6;-;-;16
"352215 Itaóca";-;-;-;-;-;-;-
"352220 Itapecerica da Serra";6;1;-;5;-;-;12
"352230 Itapetininga";15;1;-;4;-;-;20
"352240 Itapeva";9;1;-;1;-;-;11
"352250 Itapevi";12;-;-;7;-;-;19
"352260 Itapira";5;-;-;-;-;-;5
"352265 Itapirapuã Paulista";-;-;-;-;-;-;-
"352270 Itápolis";7;-;-;-;-;-;7
"352280 Itaporanga";1;-;-;-;-;-;1
"352290 Itapuí";2;-;-;-;-;-;2
"352300 Itapura";-;-;-;-;-;-;-
"352310 Itaquaquecetuba";18;1;1;14;-;-;34
"352320 Itararé";5;-;-;-;-;1;6
"352330 Itariri";-;-;-;-;-;-;-
"352340 Itatiba";6;-;-;2;-;1;9
"352350 Itatinga";2;-;-;-;-;-;2
"352360 Itirapina";2;-;-;-;-;-;2
"352370 Itirapuã";1;-;-;-;-;-;1
"352380 Itobi";-;1;-;-;-;-;1
"352390 Itu";9;-;1;4;-;-;14
"352400 Itupeva";3;1;-;-;-;-;4
"352410 Ituverava";4;1;-;-;-;-;5
"352420 Jaborandi";-;-;-;-;-;-;-
"352430 Jaboticabal";9;-;-;-;-;3;12
"352440 Jacareí";22;1;-;1;-;1;25
"352450 Jaci";1;-;-;-;-;-;1
"352460 Jacupiranga";2;-;-;2;-;-;4
"352470 Jaguariúna";3;-;-;-;-;-;3
"352480 Jales";7;-;-;1;-;-;8
"352490 Jambeiro";-;-;-;-;-;-;-
"352500 Jandira";3;-;-;1;-;2;6
"352510 Jardinópolis";1;-;-;-;-;-;1
"352520 Jarinu";4;-;-;-;-;1;5
"352530 Jaú";10;-;-;-;-;2;12
"352540 Jeriquara";-;-;-;1;-;-;1
"352550 Joanópolis";1;-;-;-;-;-;1
"352560 João Ramalho";-;-;-;-;-;-;-
"352570 José Bonifácio";4;-;-;1;-;-;5
"352580 Júlio Mesquita";1;-;-;1;-;-;2
"352585 Jumirim";-;-;-;-;-;-;-
"352590 Jundiaí";25;1;-;4;-;-;30
"352600 Junqueirópolis";2;-;-;1;-;-;3
"352610 Juquiá";1;-;1;-;-;-;2
"352620 Juquitiba";7;-;-;2;-;-;9
"352630 Lagoinha";3;-;-;-;-;-;3
"352640 Laranjal Paulista";-;1;-;-;-;2;3
"352650 Lavínia";-;-;-;-;-;-;-
"352660 Lavrinhas";-;-;-;-;-;-;-
"352670 Leme";7;-;-;1;-;1;9
"352680 Lençóis Paulista";1;-;-;-;-;3;4
"352690 Limeira";33;-;-;4;-;-;37
"352700 Lindóia";1;-;-;-;-;-;1
"352710 Lins";7;1;-;-;-;-;8
"352720 Lorena";3;-;-;-;-;1;4
"352725 Lourdes";1;-;-;-;-;-;1
"352730 Louveira";2;-;-;-;-;-;2
"352740 Lucélia";1;-;-;-;-;-;1
"352750 Lucianópolis";-;-;-;-;-;-;-
"352760 Luís Antônio";1;-;-;-;-;-;1
"352770 Luiziânia";-;-;-;-;-;-;-
"352780 Lupércio";1;-;-;1;-;-;2
"352790 Lutécia";-;-;-;-;-;-;-
"352800 Macatuba";-;1;-;-;-;1;2
"352810 Macaubal";3;-;-;-;-;-;3
"352820 Macedônia";-;-;-;-;-;-;-
"352830 Magda";-;-;-;-;-;-;-
"352840 Mairinque";2;-;-;2;-;-;4
"352850 Mairiporã";6;1;-;3;-;-;10
"352860 Manduri";-;-;-;-;-;-;-
"352870 Marabá Paulista";-;-;-;-;-;-;-
"352880 Maracaí";1;-;-;-;-;-;1
"352885 Marapoama";-;-;-;-;-;-;-
"352890 Mariápolis";-;-;-;-;-;-;-
"352900 Marília";27;2;-;3;-;-;32
"352910 Marinópolis";-;-;-;-;-;-;-
"352920 Martinópolis";2;-;-;1;-;2;5
"352930 Matão";7;-;-;1;-;-;8
"352940 Mauá";13;-;-;9;-;-;22
"352950 Mendonça";-;-;-;-;-;-;-
"352960 Meridiano";-;-;-;-;-;-;-
"352965 Mesópolis";-;-;-;-;-;-;-
"352970 Miguelópolis";1;-;-;-;-;-;1
"352980 Mineiros do Tietê";-;-;-;-;-;-;-
"353000 Mira Estrela";2;-;-;-;-;-;2
"352990 Miracatu";-;-;-;-;-;1;1
"353010 Mirandópolis";1;-;1;-;-;4;6
"353020 Mirante do Paranapanema";-;-;-;1;-;-;1
"353030 Mirassol";5;-;-;1;-;1;7
"353040 Mirassolândia";-;-;-;-;-;-;-
"353050 Mococa";5;-;-;-;-;4;9
"353060 Mogi das Cruzes";23;-;-;13;-;7;43
"353070 Mogi Guaçu";9;-;-;1;-;-;10
"353080 Mogi Mirim";5;1;-;1;-;-;7
"353090 Mombuca";1;-;-;-;-;-;1
"353100 Monções";-;-;-;-;-;-;-
"353110 Mongaguá";3;-;-;1;-;-;4
"353120 Monte Alegre do Sul";-;-;-;-;-;-;-
"353130 Monte Alto";4;-;-;-;-;-;4
"353140 Monte Aprazível";3;-;-;1;-;-;4
"353150 Monte Azul Paulista";-;-;-;1;-;1;2
"353160 Monte Castelo";1;-;-;1;-;-;2
"353180 Monte Mor";5;1;-;1;-;-;7
"353170 Monteiro Lobato";-;-;-;-;-;-;-
"353190 Morro Agudo";1;-;-;2;-;-;3
"353200 Morungaba";3;-;-;-;-;-;3
"353205 Motuca";-;-;-;-;-;-;-
"353210 Murutinga do Sul";-;-;-;-;-;-;-
"353215 Nantes";-;-;-;-;-;-;-
"353220 Narandiba";-;-;-;-;-;1;1
"353230 Natividade da Serra";2;-;-;-;-;-;2
"353240 Nazaré Paulista";1;-;-;-;-;2;3
"353250 Neves Paulista";-;-;-;-;-;-;-
"353260 Nhandeara";2;-;-;-;-;1;3
"353270 Nipoã";-;-;-;-;-;-;-
"353280 Nova Aliança";1;-;-;-;-;-;1
"353282 Nova Campina";2;-;-;-;-;-;2
"353284 Nova Canaã Paulista";-;-;-;-;-;-;-
"353286 Nova Castilho";-;-;-;1;-;-;1
"353290 Nova Europa";-;-;-;-;-;-;-
"353300 Nova Granada";4;-;-;-;-;-;4
"353310 Nova Guataporanga";-;-;-;-;-;-;-
"353320 Nova Independência";-;-;-;1;-;-;1
"353330 Nova Luzitânia";-;-;-;-;-;-;-
"353340 Nova Odessa";3;-;-;-;-;-;3
"353325 Novais";-;-;-;-;-;-;-
"353350 Novo Horizonte";6;-;-;-;-;-;6
"353360 Nuporanga";-;-;-;-;-;-;-
"353370 Ocauçu";-;-;-;-;-;-;-
"353380 Óleo";-;-;-;-;-;-;-
"353390 Olímpia";8;-;-;-;-;-;8
"353400 Onda Verde";-;-;-;-;-;-;-
"353410 Oriente";-;-;-;1;-;-;1
"353420 Orindiúva";-;-;-;-;-;-;-
"353430 Orlândia";-;-;-;2;-;-;2
"353440 Osasco";47;5;-;14;-;-;66
"353450 Oscar Bressane";-;-;-;-;-;-;-
"353460 Osvaldo Cruz";4;-;-;-;-;-;4
"353470 Ourinhos";6;-;-;-;-;1;7
"353480 Ouro Verde";1;-;-;-;-;-;1
"353475 Ouroeste";1;-;-;-;-;-;1
"353490 Pacaembu";1;-;-;1;-;-;2
"353500 Palestina";1;1;-;-;-;-;2
"353510 Palmares Paulista";4;-;-;-;-;-;4
"353520 Palmeira d'Oeste";1;1;-;-;-;-;2
"353530 Palmital";1;-;-;-;-;-;1
"353540 Panorama";1;-;-;-;-;-;1
"353550 Paraguaçu Paulista";2;-;-;-;-;1;3
"353560 Paraibuna";2;-;-;-;-;-;2
"353570 Paraíso";-;-;-;-;-;-;-
"353580 Paranapanema";-;-;-;-;-;1;1
"353590 Paranapuã";1;-;-;-;-;-;1
"353600 Parapuã";1;-;-;-;-;-;1
"353610 Pardinho";-;-;-;-;-;-;-
"353620 Pariquera-Açu";3;-;-;-;-;-;3
"353625 Parisi";-;-;-;-;-;-;-
"353630 Patrocínio Paulista";-;-;-;-;-;-;-
"353640 Paulicéia";-;-;-;-;-;-;-
"353650 Paulínia";7;-;-;-;-;1;8
"353657 Paulistânia";-;-;-;-;-;-;-
"353660 Paulo de Faria";2;1;-;1;-;-;4
"353670 Pederneiras";4;-;-;-;-;-;4
"353680 Pedra Bela";-;-;-;-;-;-;-
"353690 Pedranópolis";1;-;-;-;-;-;1
"353700 Pedregulho";-;-;-;-;-;2;2
"353710 Pedreira";6;-;-;-;-;-;6
"353715 Pedrinhas Paulista";-;-;-;-;-;-;-
"353720 Pedro de Toledo";-;-;-;-;-;-;-
"353730 Penápolis";1;1;-;-;-;2;4
"353740 Pereira Barreto";1;-;-;1;-;2;4
"353750 Pereiras";-;-;-;-;-;-;-
"353760 Peruíbe";9;1;-;1;-;-;11
"353770 Piacatu";2;-;-;-;-;-;2
"353780 Piedade";5;-;1;-;-;-;6
"353790 Pilar do Sul";4;-;-;1;-;-;5
"353800 Pindamonhangaba";6;-;-;2;-;4;12
"353810 Pindorama";2;-;-;-;-;-;2
"353820 Pinhalzinho";-;-;-;-;-;-;-
"353830 Piquerobi";-;-;-;-;-;-;-
"353850 Piquete";-;-;-;-;-;1;1
"353860 Piracaia";2;-;-;-;-;-;2
"353870 Piracicaba";36;3;-;6;-;1;46
"353880 Piraju";4;-;-;-;-;-;4
"353890 Pirajuí";2;-;-;1;-;-;3
"353900 Pirangi";2;-;-;-;-;-;2
"353910 Pirapora do Bom Jesus";-;-;-;-;-;-;-
"353920 Pirapozinho";2;-;1;-;-;-;3
"353930 Pirassununga";-;-;-;-;-;-;-
"353940 Piratininga";1;-;-;-;-;-;1
"353950 Pitangueiras";-;1;-;-;-;1;2
"353960 Planalto";-;-;-;-;-;-;-
"353970 Platina";-;-;-;-;-;-;-
"353980 Poá";3;-;-;1;-;8;12
"353990 Poloni";1;-;-;-;-;-;1
"354000 Pompéia";1;-;-;-;-;1;2
"354010 Pongaí";2;-;-;-;-;-;2
"354020 Pontal";1;1;-;-;-;-;2
"354025 Pontalinda";1;-;-;-;-;-;1
"354030 Pontes Gestal";-;-;-;-;-;-;-
"354040 Populina";-;-;-;1;-;-;1
"354050 Porangaba";1;-;-;-;-;-;1
"354060 Porto Feliz";6;-;-;-;-;-;6
"354070 Porto Ferreira";5;-;-;1;-;-;6
"354075 Potim";-;-;-;-;-;-;-
"354080 Potirendaba";1;-;-;-;-;-;1
"354085 Pracinha";-;-;-;-;-;-;-
"354090 Pradópolis";4;-;-;-;-;-;4
"354100 Praia Grande";27;2;-;8;-;-;37
"354105 Pratânia";-;-;-;-;-;-;-
"354110 Presidente Alves";-;-;-;-;-;-;-
"354120 Presidente Bernardes";1;-;-;-;-;-;1
"354130 Presidente Epitácio";3;-;-;5;-;-;8
"354140 Presidente Prudente";28;-;1;4;-;1;34
"354150 Presidente Venceslau";3;1;-;-;-;1;5
"354160 Promissão";3;-;-;-;-;-;3
"354165 Quadra";-;-;-;-;-;-;-
"354170 Quatá";2;-;-;-;-;-;2
"354180 Queiroz";1;-;-;-;-;-;1
"354190 Queluz";1;-;-;-;-;-;1
"354200 Quintana";-;-;-;-;-;-;-
"354210 Rafard";2;-;-;-;-;-;2
"354220 Rancharia";4;-;-;2;-;1;7
"354230 Redenção da Serra";1;-;-;-;-;1;2
"354240 Regente Feijó";2;-;-;1;-;-;3
"354250 Reginópolis";-;-;-;-;-;-;-
"354260 Registro";3;-;-;-;-;-;3
"354270 Restinga";2;-;-;-;-;-;2
"354280 Ribeira";-;-;-;-;-;-;-
"354290 Ribeirão Bonito";-;-;-;-;-;-;-
"354300 Ribeirão Branco";2;-;-;-;-;1;3
"354310 Ribeirão Corrente";-;-;-;-;-;-;-
"354320 Ribeirão do Sul";1;-;-;-;-;1;2
"354323 Ribeirão dos Índios";-;-;-;-;-;-;-
"354325 Ribeirão Grande";1;-;-;-;-;-;1
"354330 Ribeirão Pires";10;1;-;3;-;-;14
"354340 Ribeirão Preto";78;6;1;10;-;10;105
"354360 Rifaina";-;-;-;-;-;1;1
"354370 Rincão";1;-;-;-;-;1;2
"354380 Rinópolis";2;-;-;-;-;-;2
"354390 Rio Claro";17;-;-;5;-;-;22
"354400 Rio das Pedras";2;1;-;1;-;-;4
"354410 Rio Grande da Serra";4;-;-;-;-;-;4
"354420 Riolândia";2;-;-;-;-;-;2
"354350 Riversul";1;-;-;-;-;-;1
"354425 Rosana";3;-;-;-;-;-;3
"354430 Roseira";-;-;-;-;-;1;1
"354440 Rubiácea";1;-;-;-;-;-;1
"354450 Rubinéia";1;-;-;-;-;-;1
"354460 Sabino";-;-;-;-;-;-;-
"354470 Sagres";-;-;-;-;-;-;-
"354480 Sales";2;-;-;-;-;-;2
"354490 Sales Oliveira";1;-;-;-;-;-;1
"354500 Salesópolis";-;-;-;-;-;1;1
"354510 Salmourão";-;-;-;1;-;-;1
"354515 Saltinho";1;-;-;-;-;-;1
"354520 Salto";6;-;-;2;-;2;10
"354530 Salto de Pirapora";3;-;-;1;-;-;4
"354540 Salto Grande";3;-;-;-;-;-;3
"354550 Sandovalina";-;-;-;-;-;-;-
"354560 Santa Adélia";-;-;-;-;-;-;-
"354570 Santa Albertina";-;-;-;-;-;-;-
"354580 Santa Bárbara d'Oeste";13;1;-;-;-;-;14
"354600 Santa Branca";1;-;-;1;-;-;2
"354610 Santa Clara d'Oeste";-;-;-;-;-;-;-
"354620 Santa Cruz da Conceição";-;-;-;-;-;1;1
"354625 Santa Cruz da Esperança";1;1;-;-;-;-;2
"354630 Santa Cruz das Palmeiras";1;-;-;-;-;-;1
"354640 Santa Cruz do Rio Pardo";3;-;-;1;-;-;4
"354650 Santa Ernestina";-;-;-;-;-;-;-
"354660 Santa Fé do Sul";-;-;-;1;-;-;1
"354670 Santa Gertrudes";1;-;-;1;-;-;2
"354680 Santa Isabel";2;-;-;2;-;-;4
"354690 Santa Lúcia";-;-;-;2;-;-;2
"354700 Santa Maria da Serra";1;-;-;-;-;-;1
"354710 Santa Mercedes";-;-;-;-;-;-;-
"354740 Santa Rita d'Oeste";1;-;-;-;-;-;1
"354750 Santa Rita do Passa Quatro";2;-;-;1;-;-;3
"354760 Santa Rosa de Viterbo";2;-;-;-;-;-;2
"354765 Santa Salete";-;-;-;-;-;-;-
"354720 Santana da Ponte Pensa";-;-;-;-;-;-;-
"354730 Santana de Parnaíba";3;2;-;1;-;-;6
"354770 Santo Anastácio";2;-;-;1;-;-;3
"354780 Santo André";60;3;-;12;-;2;77
"354790 Santo Antônio da Alegria";-;-;-;-;-;-;-
"354800 Santo Antônio de Posse";3;-;-;2;-;-;5
"354805 Santo Antônio do Aracanguá";1;-;-;-;-;-;1
"354810 Santo Antônio do Jardim";-;-;-;-;-;-;-
"354820 Santo Antônio do Pinhal";-;-;-;-;-;-;-
"354830 Santo Expedito";-;-;-;-;-;-;-
"354840 Santópolis do Aguapeí";-;-;-;-;-;-;-
"354850 Santos";46;1;-;11;-;-;58
"354860 São Bento do Sapucaí";-;-;-;-;-;-;-
"354870 São Bernardo do Campo";43;5;4;18;-;1;71
"354880 São Caetano do Sul";20;-;-;1;-;-;21
"354890 São Carlos";16;1;-;3;-;1;21
"354900 São Francisco";1;-;-;-;-;-;1
"354910 São João da Boa Vista";9;2;-;1;-;-;12
"354920 São João das Duas Pontes";-;-;-;-;-;-;-
"354925 São João de Iracema";1;-;-;1;-;-;2
"354930 São João do Pau d'Alho";-;-;-;-;-;-;-
"354940 São Joaquim da Barra";4;-;-;-;-;-;4
"354950 São José da Bela Vista";-;-;-;-;-;1;1
"354960 São José do Barreiro";-;-;-;-;-;-;-
"354970 São José do Rio Pardo";6;-;-;-;-;-;6
"354980 São José do Rio Preto";46;2;-;6;-;-;54
"354990 São José dos Campos";49;1;2;5;-;3;60
"354995 São Lourenço da Serra";-;-;-;-;-;-;-
"355000 São Luís do Paraitinga";-;-;-;-;-;-;-
"355010 São Manuel";4;-;-;1;-;-;5
"355020 São Miguel Arcanjo";1;-;-;-;-;-;1
"355030 São Paulo";930;80;24;320;-;26;1380
"355040 São Pedro";4;-;-;-;-;-;4
"355050 São Pedro do Turvo";-;-;-;-;-;-;-
"355060 São Roque";10;-;-;1;-;-;11
"355070 São Sebastião";6;-;-;1;-;2;9
"355080 São Sebastião da Grama";-;-;-;-;-;1;1
"355090 São Simão";4;-;-;-;-;-;4
"355100 São Vicente";20;2;1;7;-;3;33
"355110 Sarapuí";3;-;-;-;-;-;3
"355120 Sarutaiá";-;-;-;-;-;-;-
"355130 Sebastianópolis do Sul";-;-;-;-;-;-;-
"355140 Serra Azul";1;-;-;-;-;-;1
"355160 Serra Negra";1;-;-;-;-;1;2
"355150 Serrana";3;-;-;-;-;1;4
"355170 Sertãozinho";2;-;-;6;-;2;10
"355180 Sete Barras";-;-;-;-;-;-;-
"355190 Severínia";2;-;-;-;-;1;3
"355200 Silveiras";-;-;-;-;-;-;-
"355210 Socorro";9;-;-;1;-;-;10
"355220 Sorocaba";65;1;1;9;-;-;76
"355230 Sud Mennucci";1;-;-;1;-;-;2
"355240 Sumaré";23;3;-;5;-;-;31
"355255 Suzanápolis";-;-;-;1;-;-;1
"355250 Suzano";21;1;-;5;-;1;28
"355260 Tabapuã";-;-;-;-;-;-;-
"355270 Tabatinga";1;-;-;-;-;-;1
"355280 Taboão da Serra";23;-;-;12;-;-;35
"355290 Taciba";-;-;-;-;-;-;-
"355300 Taguaí";-;-;-;-;-;-;-
"355310 Taiaçu";-;-;-;-;-;-;-
"355320 Taiúva";1;-;-;-;-;-;1
"355330 Tambaú";-;-;-;-;-;1;1
"355340 Tanabi";2;-;1;-;-;-;3
"355350 Tapiraí";-;-;-;-;-;-;-
"355360 Tapiratiba";1;-;-;-;-;-;1
"355365 Taquaral";-;-;-;-;-;-;-
"355370 Taquaritinga";5;-;-;2;-;-;7
"355380 Taquarituba";1;-;-;-;-;1;2
"355385 Taquarivaí";2;-;-;-;-;-;2
"355390 Tarabai";1;-;-;-;-;-;1
"355395 Tarumã";3;-;-;-;-;-;3
"355400 Tatuí";5;-;-;-;-;-;5
"355410 Taubaté";13;1;-;-;-;7;21
"355420 Tejupá";-;-;-;-;-;-;-
"355430 Teodoro Sampaio";1;-;-;1;-;-;2
"355440 Terra Roxa";-;-;-;-;-;-;-
"355450 Tietê";3;-;-;-;-;-;3
"355460 Timburi";-;-;-;-;-;-;-
"355465 Torre de Pedra";-;-;-;-;-;-;-
"355470 Torrinha";1;-;-;-;-;1;2
"355475 Trabiju";-;-;-;-;-;-;-
"355480 Tremembé";3;-;-;-;-;-;3
"355490 Três Fronteiras";-;-;-;-;-;-;-
"355495 Tuiuti";1;-;-;-;-;-;1
"355500 Tupã";8;-;-;2;-;-;10
"355510 Tupi Paulista";-;-;-;-;-;-;-
"355520 Turiúba";2;-;-;-;-;-;2
"355530 Turmalina";-;-;-;-;-;-;-
"355535 Ubarana";-;-;-;-;-;-;-
"355540 Ubatuba";5;1;-;-;-;-;6
"355550 Ubirajara";1;-;-;-;-;-;1
"355560 Uchoa";-;-;-;-;-;-;-
"355570 União Paulista";-;-;-;-;-;-;-
"355580 Urânia";2;-;-;-;-;-;2
"355590 Uru";-;-;-;-;-;-;-
"355600 Urupês";2;-;-;-;-;-;2
"355610 Valentim Gentil";2;-;-;-;-;-;2
"355620 Valinhos";8;1;-;-;-;-;9
"355630 Valparaíso";-;-;-;-;-;-;-
"355635 Vargem";-;-;-;-;-;-;-
"355640 Vargem Grande do Sul";3;-;-;-;-;-;3
"355645 Vargem Grande Paulista";3;-;-;1;-;1;5
"355650 Várzea Paulista";11;-;-;-;-;1;12
"355660 Vera Cruz";1;-;-;-;-;-;1
"355670 Vinhedo";2;-;-;-;-;-;2
"355680 Viradouro";2;-;-;2;-;-;4
"355690 Vista Alegre do Alto";-;-;-;-;-;-;-
"355695 Vitória Brasil";-;-;-;-;-;-;-
"355700 Votorantim";5;-;-;-;-;-;5
"355710 Votuporanga";15;-;-;3;-;-;18
"355715 Zacarias";-;-;-;-;-;-;-
"350000 Município ignorado - SP";13;1;1;5;-;4;24
"410010 Abatiá";-;-;-;-;-;-;-
"410020 Adrianópolis";1;-;-;1;-;-;2
"410030 Agudos do Sul";2;-;-;-;-;-;2
"410040 Almirante Tamandaré";15;-;-;1;-;1;17
"410045 Altamira do Paraná";-;-;-;1;-;-;1
"412862 Alto Paraíso";-;-;-;1;-;-;1
"410060 Alto Paraná";3;-;-;-;-;-;3
