 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2012
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"270920 Traipu";-;-;-;1;-;-;1
"270930 União dos Palmares";1;-;-;4;-;-;5
"270940 Viçosa";-;-;-;2;-;-;2
"270000 Município ignorado - AL";-;-;-;-;-;-;-
"280010 Amparo de São Francisco";-;-;-;-;-;-;-
"280020 Aquidabã";-;-;-;2;-;-;2
"280030 Aracaju";31;3;-;64;-;-;98
"280040 Arauá";-;-;-;1;-;-;1
"280050 Areia Branca";1;-;-;1;-;-;2
"280060 Barra dos Coqueiros";-;-;-;3;-;-;3
"280067 Boquim";-;-;-;2;-;-;2
"280070 Brejo Grande";-;-;-;1;-;-;1
"280100 Campo do Brito";-;2;-;1;-;-;3
"280110 Canhoba";-;-;-;1;-;-;1
"280120 Canindé de São Francisco";2;-;-;5;-;-;7
"280130 Capela";1;1;-;1;-;-;3
"280140 Carira";-;-;-;2;-;-;2
"280150 Carmópolis";-;-;-;4;-;-;4
"280160 Cedro de São João";1;-;-;1;-;-;2
"280170 Cristinápolis";-;-;-;-;-;-;-
"280190 Cumbe";-;-;-;-;-;-;-
"280200 Divina Pastora";-;-;-;-;-;-;-
"280210 Estância";3;-;-;6;-;-;9
"280220 Feira Nova";-;-;-;1;-;-;1
"280230 Frei Paulo";-;-;-;-;-;-;-
"280240 Gararu";1;-;-;-;-;-;1
"280250 General Maynard";-;-;-;1;-;-;1
"280260 Gracho Cardoso";-;-;-;1;-;-;1
"280270 Ilha das Flores";-;-;-;-;-;-;-
"280280 Indiaroba";-;-;-;1;-;-;1
"280290 Itabaiana";5;-;-;9;-;1;15
"280300 Itabaianinha";-;-;-;2;-;-;2
"280310 Itabi";-;-;-;-;-;-;-
"280320 Itaporanga d'Ajuda";-;-;-;3;-;-;3
"280330 Japaratuba";1;-;-;1;-;-;2
"280340 Japoatã";2;-;-;1;-;-;3
"280350 Lagarto";5;-;-;5;-;-;10
"280360 Laranjeiras";-;-;-;-;-;-;-
"280370 Macambira";-;-;-;-;-;-;-
"280380 Malhada dos Bois";-;-;-;-;-;-;-
"280390 Malhador";-;-;-;1;-;-;1
"280400 Maruim";-;-;-;3;-;-;3
"280410 Moita Bonita";-;-;-;-;-;-;-
"280420 Monte Alegre de Sergipe";1;-;-;-;-;-;1
"280430 Muribeca";-;-;-;1;-;-;1
"280440 Neópolis";-;1;-;4;-;-;5
"280445 Nossa Senhora Aparecida";1;-;-;-;-;-;1
"280450 Nossa Senhora da Glória";2;-;-;1;-;-;3
"280460 Nossa Senhora das Dores";-;-;-;2;-;-;2
"280470 Nossa Senhora de Lourdes";1;-;-;-;-;-;1
"280480 Nossa Senhora do Socorro";6;-;-;18;-;-;24
"280490 Pacatuba";1;-;-;3;-;-;4
"280500 Pedra Mole";-;-;-;-;-;-;-
"280510 Pedrinhas";-;-;-;2;-;-;2
"280520 Pinhão";-;-;-;-;-;-;-
"280530 Pirambu";-;-;-;1;-;-;1
"280540 Poço Redondo";-;-;-;-;-;-;-
"280550 Poço Verde";-;-;-;2;-;-;2
"280560 Porto da Folha";-;-;-;3;-;-;3
"280570 Propriá";1;-;-;5;-;-;6
"280580 Riachão do Dantas";4;1;-;1;-;2;8
"280590 Riachuelo";-;-;-;-;-;-;-
"280600 Ribeirópolis";1;-;-;2;-;-;3
"280610 Rosário do Catete";-;-;-;-;-;-;-
"280620 Salgado";-;-;-;3;-;-;3
"280630 Santa Luzia do Itanhy";-;-;-;2;-;-;2
"280650 Santa Rosa de Lima";1;-;-;-;-;1;2
"280640 Santana do São Francisco";-;-;-;1;-;-;1
"280660 Santo Amaro das Brotas";-;-;-;2;-;-;2
"280670 São Cristóvão";1;-;-;10;-;-;11
"280680 São Domingos";-;-;-;-;-;-;-
"280690 São Francisco";-;-;-;-;-;-;-
"280700 São Miguel do Aleixo";-;-;-;-;-;-;-
"280710 Simão Dias";3;-;-;6;-;-;9
"280720 Siriri";-;-;-;-;-;-;-
"280730 Telha";-;-;-;-;-;-;-
"280740 Tobias Barreto";2;-;-;5;-;-;7
"280750 Tomar do Geru";-;-;-;1;-;-;1
"280760 Umbaúba";1;-;-;1;-;-;2
"280000 Município ignorado - SE";-;-;-;-;-;2;2
"290010 Abaíra";2;-;-;-;-;-;2
"290020 Abaré";-;-;-;1;-;-;1
"290030 Acajutiba";-;1;-;1;-;-;2
"290035 Adustina";-;-;-;2;-;-;2
"290040 Água Fria";-;-;-;-;-;-;-
"290060 Aiquara";-;-;-;-;-;-;-
"290070 Alagoinhas";2;2;-;18;-;-;22
"290080 Alcobaça";-;2;-;-;-;-;2
"290090 Almadina";-;-;-;-;-;-;-
"290100 Amargosa";-;3;-;2;-;-;5
"290110 Amélia Rodrigues";-;1;-;3;-;-;4
"290115 América Dourada";-;-;-;-;-;-;-
"290120 Anagé";2;-;-;-;-;-;2
"290130 Andaraí";-;1;-;3;-;-;4
"290135 Andorinha";-;-;-;1;-;-;1
"290140 Angical";-;-;-;1;-;1;2
"290150 Anguera";-;-;-;-;-;1;1
"290160 Antas";-;-;-;-;-;-;-
"290170 Antônio Cardoso";-;1;-;-;-;-;1
"290180 Antônio Gonçalves";-;-;-;2;-;-;2
"290190 Aporá";1;1;-;3;-;-;5
"290195 Apuarema";-;-;-;1;-;-;1
"290205 Araças";1;-;-;1;-;-;2
"290200 Aracatu";1;-;-;3;-;-;4
"290210 Araci";-;1;-;4;-;-;5
"290220 Aramari";-;-;-;-;-;-;-
"290225 Arataca";-;-;-;1;-;-;1
"290230 Aratuípe";-;-;-;-;-;-;-
"290240 Aurelino Leal";-;-;-;-;-;-;-
"290250 Baianópolis";-;1;-;1;-;-;2
"290260 Baixa Grande";-;1;-;1;-;-;2
"290265 Banzaê";-;-;-;-;-;-;-
"290270 Barra";1;1;-;4;-;1;7
"290280 Barra da Estiva";1;1;-;3;-;-;5
"290290 Barra do Choça";1;2;-;3;-;-;6
"290300 Barra do Mendes";-;-;-;1;-;-;1
"290310 Barra do Rocha";-;-;-;-;-;-;-
"290320 Barreiras";5;2;-;24;-;1;32
"290323 Barro Alto";-;-;-;-;-;-;-
"290330 Barro Preto";-;-;-;1;-;-;1
"290327 Barrocas";-;-;-;3;-;-;3
"290340 Belmonte";-;-;-;2;-;-;2
"290350 Belo Campo";-;1;-;-;-;-;1
"290360 Biritinga";-;-;-;1;-;-;1
"290370 Boa Nova";-;-;-;-;-;1;1
"290380 Boa Vista do Tupim";-;-;-;1;-;1;2
"290390 Bom Jesus da Lapa";1;-;-;4;-;-;5
"290395 Bom Jesus da Serra";1;-;-;2;-;-;3
"290400 Boninal";-;-;-;-;-;-;-
"290405 Bonito";-;-;-;1;-;-;1
"290410 Boquira";-;-;-;4;-;-;4
"290420 Botuporã";-;-;-;-;-;-;-
"290430 Brejões";2;-;-;-;-;-;2
"290440 Brejolândia";-;-;-;-;-;-;-
"290450 Brotas de Macaúbas";-;-;-;-;-;-;-
"290460 Brumado";5;1;-;4;-;1;11
"290470 Buerarema";-;-;-;3;-;-;3
"290475 Buritirama";-;1;-;2;-;-;3
"290480 Caatiba";-;-;-;-;-;-;-
"290485 Cabaceiras do Paraguaçu";-;-;-;-;-;-;-
"290490 Cachoeira";-;-;-;4;-;-;4
"290500 Caculé";-;-;-;-;-;-;-
"290510 Caém";-;-;-;-;-;-;-
"290515 Caetanos";-;-;-;-;-;-;-
"290520 Caetité";6;-;-;4;-;-;10
"290530 Cafarnaum";1;-;-;2;-;-;3
"290540 Cairu";-;-;-;-;-;-;-
"290550 Caldeirão Grande";-;-;-;1;-;-;1
"290560 Camacan";-;1;-;2;-;1;4
"290570 Camaçari";4;3;-;22;-;-;29
"290580 Camamu";2;-;-;2;-;-;4
"290590 Campo Alegre de Lourdes";-;-;-;2;-;-;2
"290600 Campo Formoso";1;-;-;2;-;-;3
"290610 Canápolis";-;-;-;1;-;-;1
"290620 Canarana";2;-;-;-;-;-;2
"290630 Canavieiras";-;-;-;2;-;-;2
"290640 Candeal";-;1;-;-;-;-;1
"290650 Candeias";1;1;-;7;-;-;9
"290660 Candiba";-;-;-;1;-;-;1
"290670 Cândido Sales";-;-;-;2;-;-;2
"290680 Cansanção";-;-;-;2;-;-;2
"290682 Canudos";-;-;-;-;-;-;-
"290685 Capela do Alto Alegre";1;-;-;1;-;1;3
"290687 Capim Grosso";1;-;-;1;-;-;2
"290689 Caraíbas";-;-;-;3;-;-;3
"290690 Caravelas";-;-;-;3;-;1;4
"290700 Cardeal da Silva";-;-;-;-;-;-;-
"290710 Carinhanha";1;-;-;2;-;-;3
"290720 Casa Nova";1;-;-;6;-;-;7
"290730 Castro Alves";-;-;-;2;-;-;2
"290740 Catolândia";-;-;-;-;-;-;-
"290750 Catu";2;1;-;7;-;1;11
"290755 Caturama";-;-;-;-;-;-;-
"290760 Central";-;-;-;-;-;-;-
"290770 Chorrochó";-;-;-;1;-;-;1
"290780 Cícero Dantas";1;-;-;3;-;-;4
"290790 Cipó";-;-;-;2;-;-;2
"290800 Coaraci";-;1;-;1;-;-;2
"290810 Cocos";-;-;-;1;-;-;1
"290820 Conceição da Feira";-;-;-;-;-;1;1
"290830 Conceição do Almeida";-;-;-;1;-;-;1
"290840 Conceição do Coité";5;-;-;2;-;1;8
"290850 Conceição do Jacuípe";-;-;-;1;-;-;1
"290860 Conde";-;2;-;1;-;-;3
"290870 Condeúba";1;-;-;-;-;-;1
"290880 Contendas do Sincorá";1;-;-;-;-;1;2
"290890 Coração de Maria";-;-;-;3;-;-;3
"290900 Cordeiros";-;-;-;-;-;-;-
"290910 Coribe";1;-;-;-;-;-;1
"290920 Coronel João Sá";-;-;-;1;-;-;1
"290930 Correntina";1;-;-;3;-;-;4
"290940 Cotegipe";-;-;-;-;-;-;-
"290950 Cravolândia";-;-;-;-;-;-;-
"290960 Crisópolis";2;1;-;-;-;-;3
"290970 Cristópolis";-;-;-;1;-;-;1
"290980 Cruz das Almas";1;1;-;5;-;-;7
"290990 Curaçá";3;-;-;2;-;-;5
"291000 Dário Meira";-;-;-;-;-;-;-
"291005 Dias d'Ávila";1;1;-;9;-;-;11
"291010 Dom Basílio";-;-;-;-;-;-;-
"291020 Dom Macedo Costa";-;-;-;-;-;-;-
"291030 Elísio Medrado";-;-;-;-;-;-;-
"291040 Encruzilhada";1;-;-;4;-;1;6
"291050 Entre Rios";2;-;-;-;-;-;2
"290050 Érico Cardoso";1;-;-;-;-;2;3
"291060 Esplanada";-;1;-;2;-;-;3
"291070 Euclides da Cunha";2;-;-;3;-;2;7
"291072 Eunápolis";5;2;-;17;-;1;25
"291075 Fátima";2;-;-;1;-;-;3
"291077 Feira da Mata";1;-;-;-;-;1;2
"291080 Feira de Santana";9;13;-;35;-;12;69
"291085 Filadélfia";-;-;-;-;-;1;1
"291090 Firmino Alves";-;-;-;-;-;-;-
"291100 Floresta Azul";-;-;-;-;-;-;-
"291110 Formosa do Rio Preto";2;-;-;4;-;-;6
"291120 Gandu";-;-;-;7;-;-;7
"291125 Gavião";-;-;-;1;-;-;1
"291130 Gentio do Ouro";1;1;-;-;-;-;2
"291140 Glória";-;-;-;1;-;-;1
"291150 Gongogi";-;-;-;-;-;-;-
"291160 Governador Mangabeira";-;-;-;-;-;-;-
"291165 Guajeru";1;-;-;-;-;-;1
"291170 Guanambi";2;1;-;3;1;-;7
"291180 Guaratinga";-;-;-;-;-;-;-
"291185 Heliópolis";-;-;-;2;-;-;2
"291190 Iaçu";-;-;-;2;-;-;2
"291200 Ibiassucê";-;-;-;2;-;-;2
"291210 Ibicaraí";1;-;-;4;-;-;5
"291220 Ibicoara";-;-;-;-;-;-;-
"291230 Ibicuí";-;-;-;1;-;-;1
"291240 Ibipeba";-;-;-;2;-;-;2
"291250 Ibipitanga";-;-;-;-;-;-;-
"291260 Ibiquera";-;-;-;-;-;-;-
"291270 Ibirapitanga";-;-;-;6;-;-;6
"291280 Ibirapuã";-;-;-;-;-;-;-
"291290 Ibirataia";-;1;-;-;-;-;1
"291300 Ibitiara";-;-;-;1;-;-;1
"291310 Ibititá";1;-;-;1;-;-;2
"291320 Ibotirama";1;-;-;2;-;1;4
"291330 Ichu";-;-;-;-;-;-;-
"291340 Igaporã";1;-;-;1;-;-;2
"291345 Igrapiúna";-;1;-;-;-;-;1
"291350 Iguaí";-;-;-;1;-;-;1
"291360 Ilhéus";2;1;-;20;-;5;28
"291370 Inhambupe";-;1;-;-;-;-;1
"291380 Ipecaetá";-;-;-;-;-;-;-
"291390 Ipiaú";2;-;-;2;-;1;5
"291400 Ipirá";1;2;-;9;-;1;13
"291410 Ipupiara";-;-;-;1;-;-;1
"291420 Irajuba";-;-;-;-;-;-;-
"291430 Iramaia";-;-;-;-;-;-;-
"291440 Iraquara";-;-;-;2;-;-;2
"291450 Irará";-;1;-;-;-;1;2
"291460 Irecê";2;1;-;5;-;-;8
"291465 Itabela";2;-;-;2;-;-;4
"291470 Itaberaba";1;-;-;4;-;-;5
"291480 Itabuna";3;-;-;16;-;-;19
"291490 Itacaré";-;-;-;1;-;-;1
"291500 Itaeté";-;1;-;1;-;2;4
"291510 Itagi";-;-;-;-;-;2;2
"291520 Itagibá";-;-;-;1;-;-;1
"291530 Itagimirim";-;-;-;-;-;-;-
"291535 Itaguaçu da Bahia";-;1;-;3;-;-;4
"291540 Itaju do Colônia";-;-;-;2;-;-;2
"291550 Itajuípe";-;-;-;1;-;-;1
"291560 Itamaraju";-;-;-;6;-;-;6
"291570 Itamari";-;-;-;-;-;-;-
"291580 Itambé";2;-;-;1;-;-;3
"291590 Itanagra";-;-;-;-;-;-;-
"291600 Itanhém";1;-;-;1;-;-;2
"291610 Itaparica";-;-;-;2;-;1;3
"291620 Itapé";-;-;-;2;-;-;2
"291630 Itapebi";1;-;-;-;-;-;1
"291640 Itapetinga";4;1;-;5;-;1;11
"291650 Itapicuru";1;-;-;4;-;1;6
"291660 Itapitanga";-;-;-;2;-;-;2
"291670 Itaquara";-;-;-;1;-;-;1
"291680 Itarantim";1;1;-;-;-;-;2
"291685 Itatim";-;-;-;1;-;-;1
"291690 Itiruçu";1;-;-;1;-;-;2
"291700 Itiúba";-;-;-;3;-;1;4
"291710 Itororó";1;-;-;5;-;-;6
"291720 Ituaçu";-;-;-;2;-;-;2
"291730 Ituberá";-;1;-;-;-;-;1
"291733 Iuiú";-;1;-;1;-;-;2
"291735 Jaborandi";-;-;-;1;-;-;1
"291740 Jacaraci";-;-;-;1;-;2;3
"291750 Jacobina";-;1;-;6;-;-;7
"291760 Jaguaquara";-;2;-;3;-;4;9
"291770 Jaguarari";-;-;-;2;-;-;2
"291780 Jaguaripe";1;1;-;1;-;-;3
"291790 Jandaíra";-;-;-;-;-;-;-
"291800 Jequié";1;3;-;4;-;13;21
"291810 Jeremoabo";-;1;-;3;-;-;4
"291820 Jiquiriçá";1;-;-;-;-;-;1
"291830 Jitaúna";-;-;-;2;-;-;2
"291835 João Dourado";-;-;-;2;-;-;2
"291840 Juazeiro";2;5;-;15;-;-;22
"291845 Jucuruçu";-;-;-;1;-;-;1
"291850 Jussara";-;-;-;1;-;-;1
"291855 Jussari";-;-;-;1;-;-;1
"291860 Jussiape";1;-;-;-;-;-;1
"291870 Lafaiete Coutinho";-;-;-;-;-;1;1
"291875 Lagoa Real";-;-;-;1;-;-;1
"291880 Laje";-;1;-;-;-;-;1
"291890 Lajedão";-;-;-;-;-;1;1
"291900 Lajedinho";-;-;-;1;-;-;1
"291905 Lajedo do Tabocal";-;-;-;1;-;-;1
"291910 Lamarão";-;-;-;-;-;-;-
"291915 Lapão";-;-;-;4;-;1;5
"291920 Lauro de Freitas";5;4;-;14;-;2;25
"291930 Lençóis";-;-;-;-;-;-;-
"291940 Licínio de Almeida";-;-;-;2;-;-;2
"291950 Livramento de Nossa Senhora";-;-;-;2;-;2;4
"291955 Luís Eduardo Magalhães";3;1;1;7;-;1;13
"291960 Macajuba";-;-;-;1;-;-;1
"291970 Macarani";-;-;-;3;-;-;3
"291980 Macaúbas";2;-;-;3;-;-;5
"291990 Macururé";-;-;-;-;-;-;-
"291992 Madre de Deus";-;1;-;-;-;-;1
"291995 Maetinga";-;-;-;1;-;-;1
"292000 Maiquinique";-;1;-;-;-;-;1
"292010 Mairi";1;-;-;-;-;-;1
"292020 Malhada";1;-;-;2;-;1;4
"292030 Malhada de Pedras";-;-;-;1;-;-;1
"292040 Manoel Vitorino";1;-;-;-;-;2;3
"292045 Mansidão";-;-;-;1;-;-;1
"292050 Maracás";1;-;-;1;-;1;3
"292060 Maragogipe";2;-;-;4;-;1;7
"292070 Maraú";-;-;-;1;-;-;1
"292080 Marcionílio Souza";-;-;-;1;-;-;1
"292090 Mascote";-;-;-;4;-;-;4
"292100 Mata de São João";2;-;-;9;-;-;11
"292105 Matina";-;-;-;1;-;-;1
"292110 Medeiros Neto";1;-;-;5;-;1;7
"292120 Miguel Calmon";-;-;-;2;-;-;2
"292130 Milagres";-;-;-;1;-;-;1
"292140 Mirangaba";-;-;-;1;-;-;1
"292145 Mirante";-;-;-;1;-;-;1
"292150 Monte Santo";2;-;-;4;-;-;6
"292160 Morpará";-;-;-;1;-;-;1
"292170 Morro do Chapéu";1;1;-;4;-;1;7
"292180 Mortugaba";1;-;-;3;-;-;4
"292190 Mucugê";-;1;-;-;-;-;1
"292200 Mucuri";-;2;-;6;-;-;8
"292205 Mulungu do Morro";1;-;-;2;-;-;3
"292210 Mundo Novo";-;-;-;-;-;-;-
"292220 Muniz Ferreira";-;-;-;-;-;-;-
"292225 Muquém de São Francisco";-;-;-;2;-;-;2
"292230 Muritiba";-;2;-;1;-;-;3
"292240 Mutuípe";2;-;-;4;-;-;6
"292250 Nazaré";2;1;-;2;-;-;5
"292260 Nilo Peçanha";-;-;-;1;-;-;1
"292265 Nordestina";-;1;-;1;-;-;2
"292270 Nova Canaã";-;-;-;3;-;-;3
"292273 Nova Fátima";-;-;-;1;-;-;1
"292275 Nova Ibiá";-;-;-;-;-;-;-
"292280 Nova Itarana";-;-;-;-;-;-;-
"292285 Nova Redenção";-;-;-;-;-;-;-
"292290 Nova Soure";-;-;-;1;-;2;3
"292300 Nova Viçosa";-;-;-;8;-;3;11
"292303 Novo Horizonte";-;-;-;-;-;-;-
"292305 Novo Triunfo";-;-;-;-;-;-;-
"292310 Olindina";-;-;-;1;-;-;1
"292320 Oliveira dos Brejinhos";-;1;-;2;-;-;3
"292330 Ouriçangas";-;-;-;-;-;-;-
"292335 Ourolândia";-;-;-;-;-;-;-
"292340 Palmas de Monte Alto";-;2;-;1;-;-;3
"292350 Palmeiras";1;-;-;1;-;-;2
"292360 Paramirim";2;1;-;3;-;1;7
"292370 Paratinga";1;-;-;2;-;-;3
"292380 Paripiranga";-;-;-;4;-;-;4
"292390 Pau Brasil";-;-;-;1;-;-;1
"292400 Paulo Afonso";4;-;-;13;-;1;18
"292405 Pé de Serra";-;-;-;1;-;-;1
"292410 Pedrão";-;-;-;-;-;1;1
"292420 Pedro Alexandre";-;-;-;-;-;-;-
"292430 Piatã";-;-;-;1;-;3;4
"292440 Pilão Arcado";1;-;-;1;-;-;2
"292450 Pindaí";-;-;-;1;-;-;1
"292460 Pindobaçu";-;-;-;-;-;-;-
"292465 Pintadas";2;-;-;1;-;1;4
"292467 Piraí do Norte";-;-;-;1;-;-;1
"292470 Piripá";1;-;-;3;-;-;4
"292480 Piritiba";1;-;-;2;-;-;3
"292490 Planaltino";-;-;-;-;-;-;-
"292500 Planalto";1;-;-;4;-;-;5
"292510 Poções";-;-;-;6;-;-;6
"292520 Pojuca";-;1;-;4;-;-;5
"292525 Ponto Novo";1;-;-;2;-;-;3
"292530 Porto Seguro";2;1;-;13;-;1;17
"292540 Potiraguá";-;-;-;3;-;-;3
"292550 Prado";-;-;-;4;-;-;4
"292560 Presidente Dutra";-;-;-;2;-;-;2
"292570 Presidente Jânio Quadros";-;-;-;-;-;-;-
"292575 Presidente Tancredo Neves";2;-;-;2;-;1;5
"292580 Queimadas";-;-;-;2;-;-;2
"292590 Quijingue";-;-;-;-;-;-;-
"292593 Quixabeira";1;-;-;-;-;-;1
"292595 Rafael Jambeiro";-;1;-;3;-;1;5
"292600 Remanso";2;1;-;2;-;-;5
"292610 Retirolândia";-;-;-;-;-;-;-
"292620 Riachão das Neves";-;-;-;4;-;-;4
"292630 Riachão do Jacuípe";2;-;-;1;-;3;6
"292640 Riacho de Santana";3;2;-;-;-;-;5
"292650 Ribeira do Amparo";-;-;-;-;-;-;-
"292660 Ribeira do Pombal";1;1;-;5;-;2;9
"292665 Ribeirão do Largo";-;-;-;-;-;-;-
"292670 Rio de Contas";2;-;-;-;-;-;2
"292680 Rio do Antônio";-;-;-;1;-;1;2
"292690 Rio do Pires";-;-;-;2;-;-;2
"292700 Rio Real";2;-;-;3;-;-;5
"292710 Rodelas";-;-;-;-;-;-;-
"292720 Ruy Barbosa";1;-;-;1;-;-;2
"292730 Salinas da Margarida";1;1;-;1;-;-;3
"292740 Salvador";100;51;-;283;-;22;456
"292750 Santa Bárbara";1;-;-;1;-;1;3
"292760 Santa Brígida";-;-;-;1;-;-;1
"292770 Santa Cruz Cabrália";-;-;-;3;-;-;3
"292780 Santa Cruz da Vitória";-;-;-;-;-;-;-
"292790 Santa Inês";1;1;-;1;-;1;4
"292805 Santa Luzia";-;1;-;-;-;-;1
"292810 Santa Maria da Vitória";1;-;-;4;-;-;5
"292840 Santa Rita de Cássia";1;-;-;3;-;-;4
"292850 Santa Teresinha";-;-;-;-;-;-;-
"292800 Santaluz";-;-;-;-;-;-;-
"292820 Santana";-;-;-;-;-;-;-
"292830 Santanópolis";-;-;-;-;-;-;-
"292860 Santo Amaro";-;1;-;5;-;1;7
"292870 Santo Antônio de Jesus";1;3;-;7;-;-;11
"292880 Santo Estêvão";-;-;-;3;-;1;4
"292890 São Desidério";-;-;-;-;-;-;-
"292895 São Domingos";-;-;-;1;-;-;1
"292910 São Felipe";-;1;-;3;-;-;4
"292900 São Félix";-;1;-;-;-;-;1
"292905 São Félix do Coribe";-;-;-;3;-;-;3
"292920 São Francisco do Conde";-;-;-;4;-;1;5
"292925 São Gabriel";-;-;-;2;-;-;2
"292930 São Gonçalo dos Campos";1;1;-;1;-;-;3
"292935 São José da Vitória";-;-;-;2;-;-;2
"292937 São José do Jacuípe";-;-;-;-;-;-;-
"292940 São Miguel das Matas";1;-;-;-;-;-;1
"292950 São Sebastião do Passé";-;1;-;6;-;-;7
"292960 Sapeaçu";-;3;-;1;-;-;4
"292970 Sátiro Dias";1;1;-;1;-;1;4
"292975 Saubara";-;-;-;1;-;-;1
"292980 Saúde";-;-;-;1;-;-;1
"292990 Seabra";-;-;-;-;-;-;-
"293000 Sebastião Laranjeiras";-;-;-;-;-;-;-
"293010 Senhor do Bonfim";-;-;-;3;-;-;3
"293020 Sento Sé";-;-;-;2;-;-;2
"293015 Serra do Ramalho";-;-;-;1;-;-;1
"293030 Serra Dourada";-;-;-;1;-;-;1
"293040 Serra Preta";1;-;-;1;-;2;4
"293050 Serrinha";2;-;-;8;-;1;11
"293060 Serrolândia";-;-;-;-;-;-;-
"293070 Simões Filho";1;5;-;19;-;1;26
"293075 Sítio do Mato";-;-;-;2;-;-;2
"293076 Sítio do Quinto";2;-;-;1;-;1;4
"293077 Sobradinho";-;1;-;3;1;-;5
"293080 Souto Soares";-;2;-;-;-;-;2
"293090 Tabocas do Brejo Velho";-;-;-;-;-;-;-
"293100 Tanhaçu";-;-;-;4;-;-;4
"293105 Tanque Novo";1;-;-;2;-;-;3
"293110 Tanquinho";-;-;-;-;-;1;1
"293120 Taperoá";-;-;-;-;-;-;-
"293130 Tapiramutá";-;-;-;1;-;-;1
"293135 Teixeira de Freitas";1;1;-;9;-;3;14
"293140 Teodoro Sampaio";-;-;-;1;-;-;1
"293150 Teofilândia";-;1;-;1;-;-;2
"293160 Teolândia";-;-;-;1;-;-;1
"293170 Terra Nova";1;3;-;-;-;-;4
"293180 Tremedal";-;2;-;1;-;-;3
"293190 Tucano";4;-;-;2;-;-;6
"293200 Uauá";-;-;-;2;-;-;2
"293210 Ubaíra";-;-;-;2;-;-;2
"293220 Ubaitaba";-;1;-;-;-;-;1
"293230 Ubatã";-;-;-;1;-;-;1
"293240 Uibaí";2;-;-;-;-;-;2
"293245 Umburanas";-;-;-;-;-;-;-
"293250 Una";-;-;-;-;-;-;-
"293260 Urandi";2;-;-;1;-;-;3
"293270 Uruçuca";1;-;-;2;-;1;4
"293280 Utinga";-;1;-;1;-;-;2
"293290 Valença";2;2;-;7;-;-;11
"293300 Valente";1;-;-;2;-;-;3
"293305 Várzea da Roça";1;-;-;-;-;-;1
"293310 Várzea do Poço";-;-;-;-;-;-;-
"293315 Várzea Nova";-;-;-;-;-;-;-
"293317 Varzedo";1;-;-;-;-;-;1
"293320 Vera Cruz";2;1;-;6;-;-;9
"293325 Vereda";-;-;-;-;-;-;-
"293330 Vitória da Conquista";14;5;-;33;-;4;56
"293340 Wagner";-;-;-;1;-;-;1
"293345 Wanderley";-;-;-;-;-;-;-
"293350 Wenceslau Guimarães";1;-;-;2;-;-;3
"293360 Xique-Xique";-;-;-;-;-;-;-
"290000 Município ignorado - BA";3;1;-;7;-;14;25
"310010 Abadia dos Dourados";-;-;-;-;-;-;-
"310020 Abaeté";3;-;-;1;-;1;5
"310030 Abre Campo";-;1;-;1;-;1;3
"310040 Acaiaca";-;1;-;-;-;-;1
"310050 Açucena";-;-;-;-;-;-;-
"310060 Água Boa";-;-;-;1;-;-;1
"310070 Água Comprida";-;-;-;-;-;-;-
"310080 Aguanil";-;-;-;-;-;-;-
"310090 Águas Formosas";-;-;-;1;-;-;1
"310100 Águas Vermelhas";-;-;-;1;-;-;1
"310110 Aimorés";1;-;-;1;-;-;2
"310120 Aiuruoca";-;-;-;-;-;-;-
"310130 Alagoa";-;-;-;-;-;-;-
"310140 Albertina";2;-;-;-;-;-;2
"310150 Além Paraíba";4;4;-;2;-;-;10
"310160 Alfenas";9;1;-;3;-;1;14
"310163 Alfredo Vasconcelos";2;-;-;1;-;-;3
"310170 Almenara";-;1;-;1;-;-;2
"310180 Alpercata";-;-;-;-;-;-;-
"310190 Alpinópolis";3;1;-;-;-;-;4
"310200 Alterosa";6;1;-;-;-;-;7
"310205 Alto Caparaó";-;-;-;1;-;1;2
"315350 Alto Jequitibá";2;-;-;-;-;-;2
"310210 Alto Rio Doce";3;-;-;1;-;-;4
"310220 Alvarenga";1;-;-;1;-;-;2
"310230 Alvinópolis";1;-;-;1;-;-;2
"310240 Alvorada de Minas";-;-;-;-;-;-;-
"310250 Amparo do Serra";1;-;-;-;-;-;1
"310260 Andradas";2;-;-;1;-;-;3
"310280 Andrelândia";1;-;-;-;-;-;1
"310285 Angelândia";-;-;-;1;-;-;1
"310290 Antônio Carlos";1;-;-;-;-;-;1
"310300 Antônio Dias";2;-;-;1;-;-;3
"310310 Antônio Prado de Minas";-;-;-;-;-;-;-
"310320 Araçaí";-;-;-;-;-;-;-
"310330 Aracitaba";-;-;-;-;-;-;-
"310340 Araçuaí";2;-;-;6;-;-;8
"310350 Araguari";11;3;-;7;-;-;21
"310360 Arantina";-;-;-;-;-;-;-
"310370 Araponga";1;-;-;-;-;-;1
"310375 Araporã";-;-;-;1;-;-;1
"310380 Arapuá";-;-;-;-;-;-;-
"310390 Araújos";-;-;-;-;-;-;-
"310400 Araxá";7;-;-;1;-;-;8
"310410 Arceburgo";-;-;-;-;-;-;-
"310420 Arcos";4;2;-;-;-;1;7
"310430 Areado";1;-;-;1;-;1;3
"310440 Argirita";-;-;-;-;-;-;-
"310445 Aricanduva";-;-;-;-;-;-;-
